GeneTag,PHI,log10.PHI,Std.Error,log10.Std.Error,0.025,0.975,log10.0.025,log10.0.975,,
Y73F8A.36,1.037901163,0.009037659,3.66E-05,1.61E-05,0.683953977,1.394817441,-0.164973199,0.14451736,,
srj-42,0.576152682,-0.249878958,2.25E-05,2.07E-05,0.32244446,0.778343601,-0.491546053,-0.108828655,,
Y73F8A.4,1.001744509,-0.050627675,0.000102841,4.35E-05,0.35054733,2.278521552,-0.455261772,0.357652999,,
Y73F8A.5,0.590954661,-0.237551495,1.86E-05,2.17E-05,0.382314187,0.732838379,-0.417579903,-0.134991795,,
ccg-1,1.725898266,0.234067917,4.44E-05,9.72E-06,1.439291495,2.21463,0.158148646,0.345301161,,
str-11,0.995003223,-0.049517512,9.98E-05,4.11E-05,0.355237519,2.211543634,-0.449483834,0.344695423,,
pqn-90,1.015709996,0.001846549,3.57E-05,1.24E-05,0.774099298,1.268074508,-0.111203332,0.10314475,,
pqn-91,1.067169189,0.023580495,3.64E-05,1.21E-05,0.8219025,1.332750175,-0.085179706,0.124748747,,
Y73F8A.10,0.705507398,-0.161797151,2.87E-05,1.99E-05,0.411576256,0.978489002,-0.385549775,-0.009444053,,
best-21,0.85769707,-0.071079545,2.31E-05,1.29E-05,0.634138795,1.067953946,-0.197815685,0.028552524,,
Y73F8A.12,0.978332698,-0.018183248,3.59E-05,1.89E-05,0.634867613,1.326599299,-0.197316883,0.122739525,,
Y73F8A.13,0.713220596,-0.156936556,2.91E-05,1.96E-05,0.424673032,1.002090625,-0.371945441,0.000906944,,
Y73F8A.14,0.980171382,-0.017307619,3.63E-05,1.84E-05,0.636424226,1.328686583,-0.196253336,0.123422548,,
Y73F8A.15,0.844674289,-0.083707847,3.54E-05,1.97E-05,0.499671108,1.189887524,-0.301315763,0.075505894,,
tbx-39,0.614990354,-0.220331714,2.30E-05,1.95E-05,0.379007138,0.821499068,-0.421352626,-0.085392926,,
tbx-40,0.691754758,-0.166326374,2.25E-05,1.53E-05,0.46096371,0.90621081,-0.336333264,-0.042770774,,
irld-59,0.570029676,-0.254988283,2.22E-05,2.17E-05,0.324705079,0.766580983,-0.488510934,-0.115441961,,
cpna-4,0.926775217,-0.038542695,2.24E-05,1.68E-05,0.749870724,1.103516433,-0.125013622,0.042778771,,
Y73F8A.20,1.004817724,-9.19E-05,1.89E-05,9.16E-06,0.824107733,1.185516159,-0.084016022,0.073907478,,
Y73F8A.1159,1.342169642,0.112590708,6.80E-05,2.40E-05,0.728604727,2.034271028,-0.137508041,0.308408539,,
nhr-5,0.606630325,-0.224597931,1.97E-05,1.78E-05,0.382208597,0.767731761,-0.417700737,-0.114790494,,
nhr-5,0.599639535,-0.229640961,1.94E-05,1.79E-05,0.376105401,0.759881612,-0.424690564,-0.119254067,,
Y73F8A.39,0.985122383,-0.057068195,9.69E-05,4.39E-05,0.325031095,2.155218881,-0.488075111,0.333491375,,
Y73F8A.22,0.72903496,-0.14525561,2.51E-05,1.81E-05,0.479566246,0.956707721,-0.319151448,-0.019220722,,
Y73F8A.23,0.677627921,-0.179158822,2.62E-05,2.06E-05,0.410675905,0.920790066,-0.386500781,-0.035839384,,
Y73F8A.24,1.210949063,0.078460678,2.61E-05,1.59E-05,1.015515677,1.429824433,0.006686625,0.155282711,,
Y73F8A.24,1.197740912,0.076355107,2.19E-05,8.73E-06,1.016001257,1.417858318,0.006894239,0.151632835,,
Y73F8A.24,1.234409451,0.089399375,2.31E-05,8.78E-06,1.028391412,1.469771153,0.012158435,0.167249705,,
Y73F8A.24,1.211660147,0.081373177,2.26E-05,8.58E-06,1.008043646,1.443109068,0.003479331,0.159299144,,
ntl-11,0.586372018,-0.253637165,3.60E-05,2.94E-05,0.265189817,0.944846565,-0.576443209,-0.02463872,,
ntl-11,1.142255068,0.055566236,2.07E-05,9.43E-06,0.965094049,1.328974421,-0.015430365,0.123516622,,
ntl-11,1.175404191,0.066665024,2.97E-05,1.12E-05,0.902424151,1.472560032,-0.044589293,0.168073009,,
ntl-11,1.115121007,0.044015687,2.17E-05,1.28E-05,0.949475922,1.303416178,-0.022516051,0.115083008,,
ntl-11,0.972505391,-0.016781915,2.57E-05,1.39E-05,0.729725194,1.212963809,-0.13684066,0.083847842,,
ntl-11,1.103678107,0.032501947,4.66E-05,1.95E-05,0.652684678,1.576686336,-0.185296739,0.197745259,,
Y73F8A.27,1.24635911,0.089420028,3.70E-05,1.66E-05,0.914677548,1.59598333,-0.038732013,0.20302835,,
Y73F8A.26,1.329479456,0.120803468,2.57E-05,1.15E-05,1.130136635,1.582113745,0.05313095,0.199237703,,
Y73F8A.26,1.451238155,0.159015164,2.91E-05,1.07E-05,1.212318049,1.740597391,0.083616571,0.240698311,,
acr-24,0.657027304,-0.189853296,2.04E-05,1.85E-05,0.435677193,0.829886986,-0.360835174,-0.080981048,,
acr-24,0.635964155,-0.204011574,2.05E-05,1.77E-05,0.401699567,0.805834565,-0.396098838,-0.093754108,,
gyg-3,0.987223268,-0.055351604,9.72E-05,4.33E-05,0.337736201,2.199196043,-0.471422386,0.342263944,,
Y73F8A.32,1.384774327,0.131417602,6.01E-05,1.87E-05,0.864533822,2.003081703,-0.06321803,0.301698661,,
Y73F8A.33,0.904956043,-0.048006617,1.93E-05,1.57E-05,0.750747373,1.051993888,-0.124506179,0.022013216,,
Y73F8A.37,0.991679013,-0.05730268,9.82E-05,4.65E-05,0.323946758,2.192895309,-0.489526564,0.341017887,,
ari-1.4,1.563453078,0.191080585,3.02E-05,1.22E-05,1.34804779,1.895151652,0.129705228,0.277643968,,
ari-1.4,1.607535005,0.203921974,3.08E-05,9.28E-06,1.381035676,1.968412429,0.140204898,0.294115988,,
ari-1.4,1.557568908,0.189943194,3.21E-05,9.70E-06,1.288762008,1.921832716,0.110172716,0.283715582,,
ari-1.4,1.704740644,0.227287889,4.66E-05,1.28E-05,1.314309345,2.202653255,0.118697589,0.34294613,,
Y73F8A.1173,1.000028968,-0.048638888,9.91E-05,4.17E-05,0.330414804,2.264444884,-0.480940551,0.354961691,,
Y73F8A.35,0.483926743,-0.327094108,1.91E-05,2.31E-05,0.251205964,0.640924898,-0.599970066,-0.193192863,,
Y73F8A.35,0.490553409,-0.322226733,2.00E-05,2.43E-05,0.256193227,0.659213368,-0.591432402,-0.180973997,,
Y105C5A.1,1.026025534,0.009430284,1.68E-05,8.35E-06,0.87394267,1.180007088,-0.058517071,0.071884589,,
Y105C5A.2,0.915313482,-0.040914144,1.78E-05,9.90E-06,0.753892311,1.069997692,-0.122690792,0.02938284,,
pqn-76,1.162424803,0.060148463,4.30E-05,1.27E-05,0.887157778,1.477139309,-0.051999216,0.169421264,,
Y105C5A.508,0.907264948,-0.050167277,3.37E-05,1.69E-05,0.57233368,1.238923705,-0.242350697,0.093044559,,
abu-5,1.169309497,0.062992014,4.08E-05,1.24E-05,0.895431164,1.486701388,-0.04796781,0.17222355,,
Y105C5A.30,1.01157105,-0.044769499,9.88E-05,4.36E-05,0.340744745,2.223969313,-0.467570972,0.34712874,,
pqn-78,1.145416617,0.053872276,4.10E-05,1.26E-05,0.873520285,1.466633068,-0.058727028,0.166321393,,
pqn-79,1.170362949,0.063261643,4.26E-05,1.25E-05,0.903103678,1.497644115,-0.044262392,0.175408501,,
Y105C5A.8,0.713749409,-0.155983299,2.71E-05,1.95E-05,0.43419767,0.956825534,-0.362313094,-0.019167246,,
Y105C5A.9,0.877001882,-0.069449976,4.01E-05,2.16E-05,0.499248535,1.283642674,-0.301683302,0.108444145,,
Y105C5A.9,0.982464433,-0.027534656,5.37E-05,2.88E-05,0.479203443,1.52903965,-0.31948066,0.18441874,,
Y105C5A.1274,0.914532125,-0.0551727,4.84E-05,2.46E-05,0.470544908,1.415301841,-0.327399117,0.150849068,,
Y105C5A.10,0.775275826,-0.129226193,4.47E-05,2.61E-05,0.386145714,1.24413876,-0.413249422,0.094868816,,
srg-19,0.995229959,-0.051990043,9.60E-05,4.35E-05,0.331021324,2.182735866,-0.480144498,0.338997156,,
Y105C5A.13,1.102627397,0.034141161,4.15E-05,1.75E-05,0.706574226,1.518482989,-0.150842294,0.181409838,,
Y105C5A.12,1.252093077,0.087406397,5.27E-05,1.93E-05,0.764725392,1.776827595,-0.116494515,0.249645286,,
Y105C5A.13,1.252844095,0.087252162,5.28E-05,2.01E-05,0.767484994,1.785568201,-0.11493011,0.251776435,,
Y105C5A.1268,0.820213675,-0.10353788,4.46E-05,2.56E-05,0.424846287,1.275969394,-0.371768377,0.10584022,,
Y105C5A.14,0.993774235,-0.052918687,9.82E-05,4.35E-05,0.321975142,2.217753333,-0.492177751,0.345913216,,
Y105C5A.1272,1.526623368,0.175885499,5.85E-05,1.66E-05,1.014671528,2.161159154,0.006325473,0.334686528,,
Y105C5A.1271,0.987542391,-0.052699115,9.59E-05,4.12E-05,0.34181732,2.193553883,-0.466205947,0.341148262,,
Y105C5A.26,1.083514333,0.020683445,5.45E-05,2.28E-05,0.595245354,1.617634568,-0.225304582,0.208880419,,
Y105C5A.15,1.153403163,0.058777709,2.04E-05,1.34E-05,1.000916094,1.323069668,0.000397671,0.121582709,,
Y105C5A.15,1.152709126,0.05900041,2.00E-05,1.18E-05,1.002059353,1.328553211,0.000893436,0.123378953,,
Y105C5A.15,1.149764657,0.058288012,1.98E-05,1.04E-05,0.98316548,1.324559808,-0.007373381,0.122071573,,
Y105C5A.15,1.145964861,0.056894567,1.93E-05,1.04E-05,0.991999653,1.326384479,-0.003488524,0.122669425,,
Y105C5A.28,0.80984807,-0.09754166,2.55E-05,1.49E-05,0.549339259,1.049156903,-0.260159363,0.020840435,,
Y105C5A.19,0.563942075,-0.261476934,2.35E-05,2.37E-05,0.313664317,0.784863519,-0.503535019,-0.10520586,,
Y105C5A.20,0.568673432,-0.255722195,2.27E-05,2.06E-05,0.323910295,0.772676086,-0.489575323,-0.112002532,,
Y105C5A.1285,1.178614974,0.04403213,8.25E-05,3.17E-05,0.512454456,2.090848662,-0.290344755,0.320322521,,
Y105C5A.21,0.996343851,-0.054357886,0.000100166,4.47E-05,0.325307023,2.221355893,-0.48770794,0.346618128,,
Y105C5A.1273,0.663748503,-0.195738569,3.67E-05,2.56E-05,0.325174974,1.040239042,-0.487883165,0.017133097,,
Y105C5A.31,0.982907534,-0.059897088,0.000100013,4.44E-05,0.331781511,2.166916428,-0.47914782,0.33584212,,
daf-38,1.337152839,0.122059733,2.73E-05,1.53E-05,1.126518586,1.589413837,0.051738239,0.201236966,,
Y105C5A.1270,0.977404952,-0.018560531,3.66E-05,1.82E-05,0.62808502,1.32940375,-0.201981728,0.123656899,,
Y105C5A.1269,1.056162715,0.018688688,3.19E-05,1.34E-05,0.767991357,1.388759972,-0.1146437,0.142627188,,
Y105C5A.24,0.888094604,-0.056409404,2.23E-05,1.50E-05,0.687754528,1.080421152,-0.162566543,0.03359307,,
Y105C5A.25,0.986219525,-0.052702971,9.59E-05,4.07E-05,0.356870707,2.158471586,-0.447490221,0.334146336,,
Y105C5B.1,0.656617522,-0.191459417,2.34E-05,1.91E-05,0.407835368,0.858545226,-0.389515327,-0.066236823,,
gcy-25,0.895924091,-0.04960325,1.49E-05,8.71E-06,0.761126539,1.020496413,-0.118543151,0.008811483,,
gcy-25,0.905250907,-0.046091229,1.67E-05,1.17E-05,0.766614511,1.039079358,-0.115422969,0.01664871,,
Y105C5B.3,0.539198101,-0.279181093,2.17E-05,2.11E-05,0.295830565,0.738277913,-0.528957009,-0.131780133,,
srv-14,0.45743984,-0.354571402,2.09E-05,2.53E-05,0.224413349,0.64221525,-0.648951536,-0.19231939,,
Y105C5B.5,0.859268188,-0.075127944,3.41E-05,1.85E-05,0.518736048,1.206288828,-0.285053811,0.08145106,,
srv-15,0.857535243,-0.072882064,2.46E-05,1.64E-05,0.61304015,1.069653422,-0.212511161,0.029243083,,
srv-15,0.879752815,-0.061685804,2.46E-05,1.65E-05,0.651350738,1.084844302,-0.18618523,0.03536741,,
srv-15,0.884412587,-0.060686152,2.83E-05,1.80E-05,0.602981497,1.141121861,-0.2196961,0.057332024,,
srv-15,0.919267893,-0.042661767,2.80E-05,1.57E-05,0.643765397,1.173732893,-0.191272382,0.069568584,,
Y105C5B.7,1.003608227,-0.047932692,0.000103418,4.18E-05,0.347760043,2.238254247,-0.458720322,0.349909214,,
Y105C5B.8,0.749370277,-0.131283194,2.30E-05,1.52E-05,0.509175515,0.955856409,-0.293132497,-0.019607345,,
Y105C5B.8,0.777650595,-0.115180008,2.38E-05,1.52E-05,0.529504184,0.994616724,-0.27613082,-0.00234425,,
Y105C5B.9,1.324057579,0.119078383,2.89E-05,1.03E-05,1.062766609,1.613695621,0.026437901,0.207821617,,
srv-16,0.726892173,-0.146116599,2.38E-05,1.79E-05,0.481854235,0.93948655,-0.317084531,-0.027109436,,
Y105C5B.11,1.076419115,0.029733256,1.98E-05,9.57E-06,0.903921304,1.25805708,-0.043869389,0.099700344,,
Y105C5B.11,1.1003052,0.039514191,1.79E-05,9.50E-06,0.951281949,1.259586284,-0.021690744,0.100227913,,
sams-2,1.007481575,-0.047051907,0.000103741,4.24E-05,0.352763709,2.241544366,-0.452516101,0.350547152,,
skr-10,1.196555376,0.073401645,3.71E-05,1.23E-05,0.903394979,1.523493502,-0.044122334,0.182840582,,
Y105C5B.14,0.813217461,-0.100046508,3.12E-05,2.10E-05,0.49780823,1.102389794,-0.30293793,0.04233517,,
Y105C5B.15,0.814920485,-0.093550794,2.24E-05,1.33E-05,0.596648484,1.022122997,-0.224282186,0.00950314,,
Y105C5B.15,0.8521083,-0.074351117,2.40E-05,1.36E-05,0.619568251,1.07680871,-0.207910871,0.032138559,,
lgc-19,0.78038311,-0.113408238,2.25E-05,1.53E-05,0.555569985,0.973119522,-0.255261233,-0.011833842,,
lgc-19,0.690194428,-0.176050603,3.37E-05,2.43E-05,0.361926084,1.016489493,-0.441380116,0.007102893,,
Y105C5B.17,1.219604254,0.082757562,3.06E-05,1.10E-05,0.927624593,1.5379031,-0.032627766,0.186928971,,
Y105C5B.18,1.147436976,0.054902136,3.25E-05,1.35E-05,0.841153415,1.468496419,-0.075124798,0.166872871,,
Y105C5B.19,1.161804914,0.063106388,2.17E-05,8.65E-06,0.961572681,1.379822352,-0.017017885,0.139823176,,
Y105C5B.20,1.074116826,0.025615223,3.08E-05,1.51E-05,0.792164141,1.362139682,-0.101184829,0.134221645,,
jac-1,1.313349724,0.116733775,1.93E-05,8.67E-06,1.179101596,1.515584219,0.071551227,0.180580073,,
jac-1,1.308988333,0.115094967,1.94E-05,9.52E-06,1.174421652,1.508551732,0.069824047,0.178560208,,
jac-1,1.30382359,0.11246521,2.09E-05,1.26E-05,1.16389107,1.50400008,0.065912334,0.177247858,,
jac-1,1.301308155,0.112084046,2.04E-05,1.11E-05,1.161409927,1.500333953,0.064985529,0.176187864,,
jac-1,1.326132417,0.115170017,2.61E-05,2.47E-05,1.182909459,1.551546201,0.072951504,0.19076466,,
jac-1,1.326499581,0.120907858,2.04E-05,9.04E-06,1.18342644,1.531105312,0.073141267,0.185005057,,
jac-1,1.354586124,0.129682407,2.15E-05,1.02E-05,1.206798855,1.574664403,0.08163489,0.197188009,,
jac-1,1.3528862,0.129539534,2.07E-05,8.80E-06,1.204479783,1.569236083,0.080799515,0.195688276,,
Y105C5B.23,1.000693798,-0.04750317,9.62E-05,4.19E-05,0.345211579,2.202461461,-0.461914659,0.342907963,,
srg-63,0.818010271,-0.09666995,3.16E-05,1.92E-05,0.511614284,1.125047715,-0.291057383,0.051170941,,
Y105C5B.1418,1.364017487,0.127350271,5.07E-05,1.62E-05,0.90953781,1.888557118,-0.0411794,0.27613008,,
Y105C5B.30,0.999933481,-0.048468083,9.96E-05,4.17E-05,0.356407088,2.252332654,-0.448053779,0.352632359,,
hlh-32,0.828146219,-0.093833797,3.69E-05,2.12E-05,0.4803161,1.197614982,-0.318472867,0.078317182,,
Y105C5B.25,0.380881935,-0.438220859,1.90E-05,2.94E-05,0.161949096,0.55359466,-0.790621735,-0.256808109,,
Y105C5B.25,0.426481009,-0.384988546,2.00E-05,2.47E-05,0.210822246,0.609500057,-0.676083565,-0.215026265,,
gln-3,2.969027042,0.469352454,8.24E-05,1.01E-05,2.574701695,4.066411269,0.410726916,0.609211287,,
gln-3,2.970745802,0.46966669,8.12E-05,9.99E-06,2.577172081,4.062746425,0.411143418,0.60881971,,
gln-3,2.9212749,0.461960435,8.48E-05,1.06E-05,2.476272206,4.09937853,0.393798382,0.612718022,,
Y105C5B.1413,0.682849348,-0.178576812,3.10E-05,2.24E-05,0.377906507,0.986869035,-0.422615672,-0.005740479,,
Y7A9A.1,0.930049777,-0.03421136,1.91E-05,1.03E-05,0.753446825,1.100770235,-0.122947394,0.041696678,,
H25K10.1,0.64945823,-0.195136935,2.24E-05,1.74E-05,0.41588454,0.850331097,-0.381027484,-0.070411943,,
H25K10.141,1.013205171,-0.043488622,0.000110236,4.09E-05,0.359300608,2.244274022,-0.444542137,0.351075733,,
H25K10.2,0.747587323,-0.143213317,3.87E-05,2.58E-05,0.3822562,1.132968471,-0.417645464,0.054217795,,
srv-11,0.621014774,-0.214763165,2.18E-05,1.75E-05,0.387541302,0.823003404,-0.411684107,-0.084598374,,
H25K10.4,1.159645557,0.058218583,3.79E-05,1.49E-05,0.799413644,1.5421479,-0.097228464,0.188125686,,
hpa-1,0.701273561,-0.160393342,2.05E-05,1.64E-05,0.480239902,0.872387325,-0.31854176,-0.059290661,,
irld-39,0.466541171,-0.343894303,1.94E-05,2.38E-05,0.245193803,0.633687258,-0.61049088,-0.198125035,,
srw-61,0.524553359,-0.29085204,2.09E-05,2.07E-05,0.289703994,0.708213345,-0.538045567,-0.149835898,,
F38C2.1,1.064912438,0.020025764,3.80E-05,1.63E-05,0.709170349,1.455654064,-0.149249462,0.163058107,,
F38C2.1,1.227253556,0.082505837,4.12E-05,1.53E-05,0.844920522,1.639144384,-0.073184142,0.214617188,,
F38C2.1,0.90252471,-0.071193159,6.37E-05,3.14E-05,0.387708254,1.567633974,-0.411494987,0.195244665,,
F38C2.1,1.217017293,0.07864847,4.10E-05,1.58E-05,0.834588616,1.631190193,-0.078527545,0.212504499,,
hlh-17,0.950961828,-0.030718595,3.72E-05,1.81E-05,0.595071024,1.314713273,-0.22543122,0.11883104,,
hlh-31,0.949204385,-0.029027801,3.09E-05,1.55E-05,0.648035873,1.24815915,-0.188401094,0.096269962,,
F38C2.4,0.619843483,-0.217639208,2.41E-05,1.99E-05,0.377465896,0.841026535,-0.423122281,-0.075190302,,
F38C2.7,0.829492867,-0.08833047,2.99E-05,1.59E-05,0.555408219,1.128434134,-0.255387707,0.052476104,,
ccch-2,1.070023537,0.024630345,3.14E-05,1.30E-05,0.766531909,1.377703973,-0.115469929,0.139155908,,
clec-191,0.870325863,-0.06727118,2.72E-05,1.72E-05,0.604966039,1.115528116,-0.218269005,0.047480515,,
Y7A9C.10,0.507702529,-0.310842603,2.57E-05,2.56E-05,0.241745843,0.761255532,-0.616641119,-0.118469547,,
srz-75,0.56981945,-0.255206496,2.26E-05,2.14E-05,0.320515302,0.771664621,-0.49415128,-0.112571431,,
srz-76,0.99270618,-0.053644892,9.97E-05,4.30E-05,0.332087738,2.180397719,-0.478757242,0.338535554,,
srz-73,0.991793573,-0.051407758,9.34E-05,4.27E-05,0.343527244,2.184938139,-0.464038823,0.33943902,,
srz-40,0.988218486,-0.053346168,9.54E-05,4.24E-05,0.336214623,2.141313585,-0.473383475,0.330680188,,
Y7A9C.11,0.991044462,-0.050830297,9.95E-05,4.05E-05,0.340793922,2.190629339,-0.467508362,0.340568877,,
Y7A9C.12,0.981809378,-0.056593016,9.55E-05,4.27E-05,0.345871208,2.19896545,-0.46108559,0.342218313,,
Y7A9C.1,0.99011755,-0.054394025,9.91E-05,4.28E-05,0.32486022,2.155416874,-0.488303632,0.333531228,,
Y7A9C.13,0.993608296,-0.048766475,9.56E-05,4.03E-05,0.357696276,2.195323696,-0.446485598,0.341498553,,
srz-72,0.458074659,-0.354195565,2.12E-05,2.52E-05,0.219544264,0.649357466,-0.658477949,-0.187516162,,
srz-41,0.624876976,-0.214250311,2.43E-05,2.01E-05,0.358781832,0.842088132,-0.44516977,-0.074642454,,
Y7A9C.2,0.986464739,-0.054154158,9.76E-05,4.15E-05,0.329870961,2.163236314,-0.481656132,0.335103598,,
srz-39,0.53389138,-0.287649155,2.61E-05,2.43E-05,0.267320962,0.784354304,-0.572967329,-0.105488076,,
rac-2,1.155536056,0.058595899,3.19E-05,1.21E-05,0.856795417,1.478045535,-0.067122875,0.169687808,,
rac-3,1.162833333,0.060651746,3.22E-05,1.39E-05,0.862032075,1.474260996,-0.064476583,0.168574356,,
K03D3.5,1.454401612,0.158258349,4.17E-05,1.24E-05,1.070233496,1.875835962,0.029478537,0.27319472,,
srz-61,0.352983564,-0.469872802,1.83E-05,2.66E-05,0.160547563,0.529841764,-0.794396657,-0.275853812,,
srz-104,0.539260328,-0.280925602,2.22E-05,2.42E-05,0.286858088,0.737941241,-0.542335022,-0.131978222,,
srz-105,0.559488893,-0.263265222,2.25E-05,2.14E-05,0.311614111,0.765122391,-0.50638437,-0.11626909,,
srz-21,0.309043974,-0.529210269,1.67E-05,2.80E-05,0.135805089,0.470541863,-0.867087271,-0.327401779,,
K03D3.2,0.822453022,-0.094978578,3.27E-05,2.00E-05,0.500724561,1.132049879,-0.300401226,0.053865507,,
srz-74,0.713196933,-0.153655842,2.33E-05,1.64E-05,0.47162725,0.922640977,-0.326401328,-0.034967263,,
K03D3.14,0.974620044,-0.060793031,0.00010033,4.29E-05,0.328538083,2.123344237,-0.48341493,0.327018836,,
srz-71,0.440513045,-0.370932192,2.05E-05,2.48E-05,0.219859264,0.627537315,-0.657855344,-0.202360485,,
srz-38,0.533538818,-0.285724133,2.30E-05,2.32E-05,0.275332132,0.739488221,-0.560151601,-0.131068741,,
srz-38,0.540970623,-0.283688068,2.90E-05,2.51E-05,0.262183042,0.834701609,-0.581395502,-0.078468751,,
C35D6.13,0.618739128,-0.216311768,2.18E-05,1.74E-05,0.375250547,0.817796156,-0.425678715,-0.087354936,,
C35D6.12,0.849069536,-0.080117919,3.27E-05,1.85E-05,0.519473105,1.171161724,-0.284437066,0.068616849,,
srh-228,0.686817169,-0.169533163,2.21E-05,1.55E-05,0.453654789,0.88656697,-0.343274503,-0.052288453,,
srh-224,0.717540562,-0.154735371,2.89E-05,2.05E-05,0.410844936,0.982822333,-0.38632251,-0.007524995,,
srh-227,0.687577665,-0.170636505,2.34E-05,1.82E-05,0.440982414,0.893686221,-0.355578833,-0.048814939,,
C35D6.3,2.094969034,0.314623684,7.45E-05,1.50E-05,1.479023367,2.955869951,0.169975035,0.470685322,,
C35D6.11,1.001313925,-0.047457065,9.92E-05,4.14E-05,0.337609125,2.198152999,-0.471586238,0.342057915,,
C35D6.4,0.853515208,-0.076288432,2.97E-05,1.72E-05,0.568092236,1.139349548,-0.245581154,0.056656974,,
C35D6.5,0.907265246,-0.053455982,2.84E-05,2.68E-05,0.659387227,1.145794897,-0.180859493,0.059106881,,
Y7A9D.1,1.421997309,0.147853553,4.32E-05,1.33E-05,1.031832588,1.872827262,0.013609071,0.272497722,,
Y65A5A.24,0.775140643,-0.136669487,5.58E-05,3.14E-05,0.332923169,1.306175629,-0.477656009,0.116001366,,
Y65A5A.1,1.468015194,0.162219569,4.25E-05,1.26E-05,1.095037646,1.907240678,0.039429048,0.2804055,,
Y65A5A.1,1.39711833,0.136955142,5.34E-05,1.73E-05,0.907485952,1.93046342,-0.042160101,0.285661575,,
Y65A5A.2,1.161394954,0.05977625,2.83E-05,1.62E-05,0.921699149,1.410052149,-0.035410892,0.149235174,,
Y65A5A.2,1.114956856,0.041770503,3.31E-05,1.46E-05,0.796555892,1.431799883,-0.09878392,0.155882317,,
Y65A5A.2,1.45898068,0.159016088,4.37E-05,1.35E-05,1.073724294,1.916779671,0.030892776,0.282572182,,
Y10G11A.1,1.183602929,0.069297783,2.78E-05,1.31E-05,0.93363566,1.445727495,-0.029822574,0.16008644,,
Y10G11A.1,1.416962266,0.146740839,4.02E-05,1.31E-05,1.062687267,1.864759517,0.026405421,0.270622793,,
dlc-3,0.540538371,-0.284506828,3.00E-05,2.54E-05,0.263672673,0.836203686,-0.578934905,-0.077687924,,
dlc-3,0.576620042,-0.255777925,3.06E-05,2.52E-05,0.287534935,0.867402179,-0.541309996,-0.061779494,,
dlc-4,0.615172386,-0.227215111,3.14E-05,2.51E-05,0.308233355,0.926696533,-0.511120478,-0.033062462,,
dlc-4,0.604025483,-0.234544218,3.13E-05,2.42E-05,0.307653767,0.919906873,-0.511937764,-0.036256156,,
VY10G11R.4,0.994595289,-0.048755448,9.75E-05,4.03E-05,0.35598505,2.167277354,-0.448568241,0.33591407,,
VY10G11R.3,0.990010738,-0.050904859,9.52E-05,4.10E-05,0.351506837,2.205952756,-0.454066302,0.343596104,,
VY10G11R.2,1.273576617,0.098848395,4.28E-05,1.47E-05,0.872880295,1.71548889,-0.059045311,0.23438791,,
VY10G11R.1,1.020353079,0.005335182,2.42E-05,1.14E-05,0.787507401,1.251465631,-0.103745372,0.097418911,,
Y51H4A.1,0.443019778,-0.370501906,2.25E-05,2.62E-05,0.214513427,0.660140733,-0.668546227,-0.180363486,,
Y51H4A.938,1.41225934,0.118124381,0.000114213,3.35E-05,0.576428971,2.572190899,-0.2392542,0.410303146,,
