gene,phi,logPhi,sd,logSd,0.025,0.975,log10.0.025,log10.0.975
T26E4.5,0.993248820304871,-0.0492774397134781,4.76975027920168e-5,2.05333577863888e-5,0.342596544822057,2.13647249142329,-0.46521702134885,0.329697289731758
F54B8.17,0.994322538375854,-0.0463592372834682,4.66982736655425e-5,1.98463767107922e-5,0.362642606596152,2.1563157081604,-0.440521175063662,0.333712306387215
F54B8.18,1.00922048091888,-0.0402576550841331,4.73255880537944e-5,1.98599873215034e-5,0.369910411039988,2.19260513981183,-0.431903668407768,0.340960406903153
srh-152,0.995990991592407,-0.0471475645899773,4.72598679244221e-5,2.02146732857561e-5,0.360559596618017,2.15630865693092,-0.443022963773637,0.333710865813229
K08G2.16,1.00072240829468,-0.0436823070049286,4.73887644376434e-5,1.95809942016915e-5,0.375407141447067,2.19789195656776,-0.425497666104056,0.342006313735766
srh-150,1.00251972675323,-0.0445916391909122,4.78714959801997e-5,2.01261417127259e-5,0.358119473357995,2.21164864897728,-0.445972063093159,0.344716117698739
srh-151,0.989217698574066,-0.0495721511542797,4.70145738382122e-5,2.01892035964229e-5,0.356464217851559,2.13727262020111,-0.447984059355156,0.32985992213612
srh-294,1.00578701496124,-0.0420206375420094,4.77896168745089e-5,1.99117569380061e-5,0.374294927716255,2.1884813328584,-0.426786059461106,0.340142659510015
fbxa-198,0.996042013168335,-0.0484497025609016,4.89956537674171e-5,2.03524133207867e-5,0.35962780987223,2.19791893760363,-0.444146736944436,0.342011661332836
srab-27,1.00527703762054,-0.0413304418325424,4.7342855237305e-5,1.95952701374384e-5,0.373776504894098,2.15354610085487,-0.427388004542041,0.333154165372366
T06C12.17,0.9947589635849,-0.0476881451904774,4.71070996647557e-5,2.03043692161328e-5,0.355849021921555,2.17150013248126,-0.448734396231366,0.336759860171311
F35E8.15,0.995609104633331,-0.0452267415821552,4.64677267956013e-5,1.95641564682501e-5,0.373992787053188,2.17855809132258,-0.427136963496353,0.338169104303423
T05G11.9,0.999974191188812,-0.0444963425397873,4.74363962153105e-5,1.98062749749361e-5,0.378816822916269,2.17340320150057,-0.42157081997073,0.337140268223551
srw-27,0.989728033542633,-0.0489936470985413,4.6506363612732e-5,1.98659110789923e-5,0.354344369967779,2.16062545180321,-0.450574465976644,0.334579486659754
srw-28,0.998965919017792,-0.0466226972639561,4.84119086187337e-5,2.02858851371817e-5,0.354919528464476,2.20598153074582,-0.449870354002874,0.34360162744695
srw-52,0.995934367179871,-0.0488719493150711,4.76010315347544e-5,2.11330683158579e-5,0.36107546860973,2.17210568785667,-0.442402017330433,0.336880952372406
srw-58,0.993530452251434,-0.0478887222707272,4.79768739338308e-5,1.98378079446352e-5,0.363622298836708,2.16699640154838,-0.43934960057589,0.335857916220759
F36G9.17,0.995298326015472,-0.0458733066916466,4.66060376636548e-5,1.97327235958771e-5,0.364574643721183,2.16301215092341,-0.438213542826544,0.335058954686914
C06C6.6,0.993115246295929,-0.0466494858264923,4.64195713356282e-5,1.97545787416949e-5,0.365622072418531,2.13357166250547,-0.436967594042232,0.329107087181714
C06C6.10,0.999067664146423,-0.0449084080755711,4.7175381158988e-5,1.99174876150287e-5,0.366463319708904,2.19172919988632,-0.435969501218149,0.340786855799865
C06C6.1,0.994714379310608,-0.0456143952906132,4.62831469268786e-5,1.95802664807171e-5,0.374678052961826,2.1251029074192,-0.42634176599983,0.327379963881247
T10C6.2,0.998701870441437,-0.0434866957366467,4.63151029583753e-5,1.94643046338688e-5,0.368163165698449,2.12484152714411,-0.433959698594506,0.327326479933577
hpo-42,0.99142587184906,-0.0478085651993752,4.6892417215013e-5,1.96960505960443e-5,0.366938315083583,2.14380173881849,-0.435406938408808,0.331184573156978
F14H3.8,1.00380492210388,-0.0467212088406086,4.88939238666972e-5,2.12502326672102e-5,0.35231895968318,2.22779654065768,-0.453064350590639,0.347875522204648
F14H3.9,0.99256443977356,-0.0472332946956158,4.64924877364102e-5,1.9794858603995e-5,0.370015859603882,2.1382642408212,-0.43177966082263203,0.330061373090912
F22B8.2,1.00232124328613,-0.042535625398159,4.73478783799837e-5,1.94757263610059e-5,0.38169047137101503,2.18888535300891,-0.418288686908795,0.340223014672416
F22B8.9,0.995070695877075,-0.0468368344008923,4.72236036662696e-5,1.99379117782665e-5,0.354338529209296,2.14040204882622,-0.450581671991004,0.330495343254826
F22B8.4,1.00681495666504,-0.0397703014314175,4.69202824264207e-5,1.93386981419086e-5,0.379042568802834,2.1580995519956,-0.421312033523312,0.334071473530149
F44G3.15,0.992934107780457,-0.0476534701883793,4.70010493191805e-5,1.98889516409743e-5,0.362655562410752,2.15939800341924,-0.440505687140506,0.334332695069655
F44G3.16,0.995463013648987,-0.0470113195478916,4.65163609706279e-5,2.01764243836758e-5,0.351189914842447,2.14728517731031,-0.454457969066337,0.331889725159413
F10A3.16,1.00139963626862,-0.0449815168976784,4.71772636906512e-5,2.0352623814826e-5,0.359868121147156,2.192861165603,-0.443857218741661,0.341011126135223
F10A3.10,0.999046862125397,-0.046139270067215,4.87780077270373e-5,2.00691464309243e-5,0.358289112150669,2.21062783797582,-0.445766389169827,0.344515634242745
F10A3.7,0.997877061367035,-0.0456668101251125,4.6982146829051e-5,2.00036353294234e-5,0.366766403863827,2.18415160576502,-0.435610554216297,0.339282780212712
K05D4.5,1.00752747058868,-0.0414447747170925,4.72205585610534e-5,2.00117151773045e-5,0.369344302266836,2.162648665905,-0.43256865196088,0.33498595927991
K05D4.1,0.991108298301697,-0.0468238964676857,4.64082238390857e-5,1.93771347285011e-5,0.36913005883495,2.13410627841949,-0.432820673852945,0.329215963394816
srh-280,1.00192749500275,-0.0439672134816647,5.12317249232803e-5,1.95685497792106e-5,0.370085251082977,2.18249104817708,-0.431698309300858,0.338952470938618
F11A5.19,0.991342961788177,-0.0480207912623882,4.60514391658691e-5,2.00683009014531e-5,0.356465466072162,2.14392459392548,-0.447982576533439,0.331209491310074
F21H7.6,0.992609739303589,-0.0472269169986248,4.70820305511821e-5,1.96925266221837e-5,0.368647769590219,2.1714196006457,-0.433388463675854,0.336743654037231
F21H7.15,0.999843060970306,-0.0435140654444695,4.68121568313264e-5,1.95704476890539e-5,0.372245987504721,2.21018927494685,-0.429169981274363,0.344429448585171
srh-103,0.994749486446381,-0.0459270402789116,4.61768548800463e-5,1.97876626071888e-5,0.370379069199165,2.1479695002238,-0.431353570635488,0.332028101348132
str-183,1.00310325622559,-0.0440268516540527,4.79556124089608e-5,2.02441772077849e-5,0.36428623025616,2.16051401098569,-0.438557256793453,0.334557019040418
oac-18,0.998827755451202,-0.0455695949494839,4.70004358448963e-5,2.0176920124714e-5,0.363581118235985,2.17793327371279,-0.439398705010271,0.33804456464804
C31A11.12,0.997548937797546,-0.0479828305542469,4.76580259898966e-5,2.07266484980232e-5,0.351717590043942,2.21339348951975,-0.45380593024171,0.345057759227249
F57G8.14,0.994047462940216,-0.0468384735286236,4.64694455959897e-5,1.99277270828439e-5,0.361179966231187,2.12509230772654,-0.442276623285033,0.327377790103282
skr-11,0.991858720779419,-0.0484714843332767,4.70821492361314e-5,2.00408013093213e-5,0.363890570650498,2.16411851048469,-0.439030379650297,0.335280965753714
srh-144,0.99161970615387,-0.0504473373293877,4.74775293178648e-5,2.07022981658506e-5,0.351585672795773,2.16937840978304,-0.453968983003171,0.336335300178263
F26D2.8,0.994722783565521,-0.0463724136352539,4.69643012406294e-5,1.97152700300636e-5,0.363956486682097,2.14970839222272,-0.438950536017131,0.332379479987852
T08G3.14,0.990923643112183,-0.0485682114958763,4.66516721923552e-5,1.99432211936413e-5,0.356425298502048,2.17032094995181,-0.448031492939834,0.33652396254052
F57E7.5,0.990872859954834,-0.0475221052765846,4.68529140575797e-5,1.95270734136053e-5,0.369925608237584,2.11925259033839,-0.431885603630294,0.32618249831509
F57E7.6,0.991541981697083,-0.0475026108324528,4.59716991357666e-5,1.97931676011065e-5,0.360372990866502,2.14082171916962,-0.44324776675449,0.330580421886847
srbc-73,0.992203891277313,-0.0468030646443367,4.65637091025237e-5,1.95317716528848e-5,0.369190841664871,2.12133881251017,-0.43274913394995,0.326609625272427
Y32B12A.4,0.994991600513458,-0.0465781651437283,4.71281132036524e-5,1.98405710437406e-5,0.374663449078798,2.13046715656916,-0.426358674986605,0.328474843302114
F36D3.7,0.991323411464691,-0.0476477332413197,4.62908684100601e-5,1.97813990377925e-5,0.372208028783401,2.14599976738294,-0.429214366752827,0.33162965784607
T03E6.10,1.0008317232132,-0.0426016338169575,4.67443441371339e-5,1.94452931061859e-5,0.376844690491756,2.16779946883519,-0.423837621591127,0.336019100354967
Y32B12C.3,0.9958575963974,-0.0467790141701698,4.68122093537988e-5,2.01540969467561e-5,0.356754630059004,2.11882653037707,-0.447630400633976,0.326095377435764
srw-75,0.993303596973419,-0.0467978306114674,4.59529017884334e-5,1.98752858918099e-5,0.36481200059255,2.13845109542211,-0.43793089662639,0.33009931653159
W06G6.16,0.983404695987701,-0.0534624345600605,4.63022913318449e-5,2.08728062681957e-5,0.3563432097435,2.13291146556536,-0.448131512436062,0.328972809197605
irld-58,0.997427523136139,-0.0465527474880219,4.71876810083012e-5,2.03378107026674e-5,0.354480859140555,2.16316102941831,-0.450407691585565,0.335088839974989
clec-236,1.0098112821579,-0.0417948625981808,4.87722122500427e-5,2.04333287890799e-5,0.374934684981902,2.20287500023842,-0.426044445436463,0.34298953897757
clec-30,1.00326859951019,-0.0430658757686615,4.85122488447341e-5,1.9676358006809e-5,0.362900192290544,2.18599458734194,-0.440213208162897,0.339649030717847
F49A5.12,1.01171743869781,-0.044729508459568,6.18327620866339e-5,2.0319473463407e-5,0.364751300215721,2.21590536634127,-0.438003162000297,0.345551204704297
F49A5.11,1.00364518165588,-0.0416822284460068,4.69634128286893e-5,1.95042614437485e-5,0.372372445464134,2.16946377158165,-0.429022713685041,0.336352394269654
Y102A5C.35,0.997793734073639,-0.0489078387618065,5.36723521959616e-5,2.07772592068419e-5,0.359281402577957,2.17617287834485,-0.444565263228494,0.337693393347403
Y102A5C.5,0.990360736846924,-0.0500566251575947,4.69386320549062e-5,2.0569270551279e-5,0.361125795791547,2.15458026528358,-0.442341566936287,0.333362645192937
Y102A5C.43,0.997478783130646,-0.0459372028708458,4.75034217480398e-5,1.98717524601361e-5,0.366970757146676,2.18750158349673,-0.435368542131687,0.339948359383194
fbxa-110,0.996926069259644,-0.0452238842844963,4.67705819293815e-5,1.97077217396959e-5,0.369685030976931,2.18515487710635,-0.432168267148718,0.339482150659576
Y102A5C.11,0.999258577823639,-0.0443950444459915,4.66406591214002e-5,1.98526376060057e-5,0.365914857635895,2.14122888247172,-0.43662002954157503,0.330663036360459
Y102A5C.37,0.992318451404572,-0.0475935861468315,4.69227626969356e-5,1.97874781083126e-5,0.367814760655165,2.11944004297256,-0.434370890894388,0.326221105182316
srbc-80,0.991869211196899,-0.0497521348297596,4.74757481452284e-5,2.05325803601494e-5,0.358015536516905,2.17248528599739,-0.446098127967965,0.336956731101394
srz-53,0.993990123271942,-0.0488348975777626,4.60023248100562e-5,2.10767244576399e-5,0.35715346733729,2.13234722415606,-0.447145129521521,0.328857864789346
srz-52,0.996693074703217,-0.0449437759816647,4.65565369775259e-5,1.95744846564209e-5,0.361317294836044,2.13167229493459,-0.442111250176271,0.328720393827693
grd-17,1.00400447845459,-0.042078398168087,4.81910774595119e-5,1.95038622521963e-5,0.383698551853498,2.197963732481,-0.416009851214131,0.342020521079073
Y102A5C.38,0.993893623352051,-0.0496434718370438,4.74684642584753e-5,2.10874989748707e-5,0.358163724342982,2.1611893137296,-0.445918404697064,0.334692780953489
Y102A5C.42,1.00770878791809,-0.0432250238955021,4.97307501600593e-5,2.01945087413108e-5,0.362782531479994,2.22247499426206,-0.440353748681495,0.346836863127248
Y102A5C.30,1.00328075885773,-0.0427949093282223,4.72959752017712e-5,1.97824347865894e-5,0.371169423560301,2.21124023596446,-0.430427811527348,0.344635926943662
F49H6.14,1.00792586803436,-0.0406801253557205,4.80921570685742e-5,1.96270443616871e-5,0.372007992615302,2.17923717498779,-0.429448243171739,0.33830449828986
F49H6.6,0.999991118907928,-0.044889010488987,4.72873937116049e-5,1.994953572664e-5,0.36353775387009,2.20061897238096,-0.439450486713873,0.342544852675876
srw-37,0.992056846618652,-0.0473505295813084,4.61948240277873e-5,1.98344105797282e-5,0.36328830147783,2.12972296675046,-0.439748603962759,0.328323051942905
srz-93,0.994065523147583,-0.0450205877423286,4.56039232404662e-5,1.93741228689568e-5,0.378086364517609,2.12067484060923,-0.422409239787713,0.326474083985711
F28B1.11,0.990799486637115,-0.0477176308631897,4.60037144140879e-5,1.97130024448626e-5,0.367522397140662,2.14410650332769,-0.434716192285046,0.33124633861219
F28B1.12,1.00208139419556,-0.0443098098039627,4.74618542743568e-5,2.03373436121095e-5,0.36659153153499,2.15495634476344,-0.43581761478222,0.333438416844911
F28B1.3,0.996353983879089,-0.0451784916222095,4.73665059358517e-5,1.96082352690778e-5,0.368994081765413,2.157375450929,-0.432980621727812,0.333925568441571
F28B1.10,1.00170814990997,-0.0446243919432163,4.95366156165828e-5,1.97639432199163e-5,0.370095634212097,2.1883593360583,-0.431686146750042,0.340118625912771
ZK218.14,0.997841477394104,-0.0455129779875278,4.76611416291748e-5,1.9747200169869e-5,0.36807839696606,2.19977587858836,-0.434059672220015,0.342377899734905
ZK218.8,0.994440913200378,-0.0459186695516109,4.71012457037968e-5,1.94639381168921e-5,0.377000944813093,2.14746555884679,-0.423657562552938,0.331926206407095
F40D4.14,0.98922723531723,-0.0525552779436111,4.83190981343046e-5,2.09221731852677e-5,0.345530109852552,2.20250970721245,-0.461514117350888,0.342917829837832
srz-65,0.992932319641113,-0.0489148013293743,4.7705367057183e-5,2.02608175450523e-5,0.360009200125933,2.18137037158012,-0.44368640156113,0.338729377190814
srh-155,1.00072801113129,-0.0443716160953045,4.78227411783608e-5,1.97820289678404e-5,0.367867961525917,2.20781904657682,-0.434308688083632,0.343963105360585
srh-162,0.989875316619873,-0.0484233051538467,4.55626783223581e-5,2.01024770191376e-5,0.368854199101528,2.10131176114082,-0.433145268372103,0.322490343640747
Y68A4A.5,0.996401369571686,-0.0479890368878841,4.74880580572086e-5,2.06706737405716e-5,0.356567558646202,2.1759740014871,-0.447858180713541,0.337653698313364
srw-74,0.994931757450104,-0.0458707883954048,4.64137638957614e-5,1.96457207244351e-5,0.365776284535726,2.14613061149915,-0.436784480824554,0.331656099754083
Y68A4A.8,0.998890995979309,-0.044298779219389,4.65767527534561e-5,1.97382212641152e-5,0.363493518779675,2.16770556767781,-0.439503569502808,0.336000181433038
T19C9.6,1.00939297676086,-0.0405895486474037,4.77397000453365e-5,2.00066324874343e-5,0.365211872259776,2.21190787951151,-0.437455233179265,0.344767029189334
T19C9.9,0.997874617576599,-0.0470487587153912,4.90713819737371e-5,2.04485664154324e-5,0.365413372218609,2.19583260814349,-0.437215575550687,0.341599221127923
T19C9.11,0.991673827171326,-0.0492345541715622,4.7037673650923303e-05,2.02723224972735e-5,0.35995600571235,2.16514636278152,-0.443750615052315,0.335487258335234
Y61B8A.3,0.993324398994446,-0.0481739975512028,4.77841115959122e-5,2.00793391725218e-5,0.360143220424652,2.15816189050674,-0.443524890855352,0.33408366211219
srh-262,0.993514239788055,-0.0486839562654495,4.71964305990883e-5,2.03424160076094e-5,0.361446597675482,2.14847831924756,-0.441955945571921,0.332130962672058
srw-46,0.993207633495331,-0.0483250692486763,4.6909839081103e-5,2.03120891822939e-5,0.363106457640727,2.15850028594335,-0.439966103268428,0.334152069325997
K10G4.13,0.990306615829468,-0.04868009313941,4.64487227590724e-5,1.98977342832547e-5,0.351837073763212,2.11217223405838,-0.453658400022116,0.324729307221261
Y61B8B.2,0.996991872787476,-0.0447865389287472,4.65112640443212e-5,1.95625854892508e-5,0.36797607516249,2.14344628254573,-0.434180417203534,0.331112598127649
srz-26,0.988264381885529,-0.0516565181314945,4.6668234022534e-5,2.09229031966116e-5,0.35364612514774,2.16594949563344,-0.451431601432414,0.335648271178658
fbxa-180,0.999046802520752,-0.0439905747771263,4.70259651433857e-5,1.95494414488767e-5,0.374411164472501,2.1864785293738,-0.426651211837029,0.33974521704378
F31E9.10,0.997241973876953,-0.0459700413048267,4.7876946081045e-5,1.98785479006005e-5,0.363360260675351,2.15155962109566,-0.439662856559284,0.332753365365981
srz-46,1.00436794757843,-0.04342857375741,4.81162291745847e-5,2.00758036150958e-5,0.365927119801442,2.18864044944445,-0.436605428175198,0.340174309159272
srh-121,1.00581359863281,-0.0417833849787712,4.8966754195897e-5,1.95968879213018e-5,0.370359190801779,2.18458462754885,-0.431376891318538,0.339368857589198
srx-52,0.991546750068665,-0.0490997806191444,4.71416692292526e-5,2.02171213829539e-5,0.358880536258221,2.17108990748723,-0.445050094816375,0.336677753401608
srz-50,0.9999058842659,-0.0452617444097996,4.78907288617102e-5,2.0068350093496e-5,0.367396955937147,2.18658402959505,-0.43486445944141,0.339765894065405
T27C5.16,1.00426483154297,-0.043432392179966,4.88619526987367e-5,1.99088839640289e-5,0.371301065882047,2.20058216651281,-0.430273847595393,0.342537581143719
srh-96,0.989466965198517,-0.0473969019949436,4.60821864607389e-5,1.93855304711261e-5,0.369137677798669,2.1329500635465,-0.43281162503137,0.328980636214451
srh-175,0.987944602966309,-0.0524619035422802,4.6835305573159e-5,2.10542989847152e-5,0.352804457644622,2.14755766193072,-0.452465961196221,0.331944828204061
srh-158,1.00820696353912,-0.0411569401621819,4.83191551865531e-5,1.97869716688822e-5,0.365175580730041,2.17723135749499,-0.437498354078436,0.337904580600301
srh-160,0.999136209487915,-0.0459542721509933,4.79173418356832e-5,2.02939627498498e-5,0.365496531873941,2.18570254246394,-0.437116755095604,0.339591036175427
srh-157,0.987012982368469,-0.0500287674367428,4.59815583476297e-5,2.01088823378175e-5,0.354524568716685,2.10109477639198,-0.450353995508164,0.322445576399119
srh-161,1.00610482692719,-0.0419685803353786,4.72920351882334e-5,2.00674534799719e-5,0.368348141759634,2.19193222125371,-0.433741691149423,0.34082712069517
srh-114,1.00036609172821,-0.045585211366415,4.77834395685979e-5,2.03913305240922e-5,0.3657048749427,2.1828561604023,-0.436869260113796,0.339025113227652
srh-110,1.00792026519775,-0.040566511452198,4.76353380566995e-5,1.97670191246788e-5,0.375249159832795,2.18586722811063,-0.425680301336579,0.339623778773801
K03D7.9,0.98479151725769,-0.05061224848032,4.62293666487442e-5,1.98010878141282e-5,0.361709793408712,2.13492122292518,-0.441639750375766,0.329381755212327
srh-261,0.991675317287445,-0.049558237195015,4.84918504779769e-5,2.01462397003479e-5,0.36102861960729,2.17134025295575,-0.442458383622422,0.336727781704823
srw-45,0.986773252487183,-0.0503519028425217,4.68042443639223e-5,1.99121030514694e-5,0.365088958789905,2.13862899740537,-0.437601481549527,0.330135292860946
C18D4.10,0.999211311340332,-0.0456552840769291,4.84871625108177e-5,1.99952354940005e-5,0.367663398136695,2.19784322579702,-0.434549604503548,0.34199652168607
C18D4.8,0.991808712482452,-0.0479654707014561,4.65736493580804e-5,1.99495590685874e-5,0.362925830980142,2.14910215139389,-0.440182256775713,0.332257058765667
srg-43,0.993060052394867,-0.0491449572145939,4.75544624179147e-5,2.05899555331362e-5,0.359584423402945,2.20927001436551,-0.444199206632765,0.344248794593694
C38D9.5,1.00305247306824,-0.0442045927047729,4.71198078958177e-5,2.03932705986243e-5,0.361955670764049,2.15393823186556,-0.441344620270522,0.333233237903506
srz-45,1.00049877166748,-0.0438101254403591,4.75162105756288e-5,1.9677008338578e-5,0.371384872247775,2.20209258993467,-0.430176099130776,0.342835573156067
Y6G8.10,0.991028010845184,-0.0477934591472149,4.66235745316916e-5,1.97485008621437e-5,0.361751385033131,2.11131724119186,-0.441590093835697,0.324553492984508
Y6G8.12,0.991269111633301,-0.047557119280099897,4.62508482468633e-5,1.9756785930604e-5,0.371375208844741,2.15377727548281,-0.430187097451759,0.333200749730025
Y6G8.13,1.00181317329407,-0.0441406741738319,4.74725481438738e-5,2.00534468141842e-5,0.371561093628407,2.1724271317323,-0.429969773529035,0.336945215414358
fbxa-191,0.993881523609161,-0.0472737513482571,4.64389306408955e-5,2.004943660922e-5,0.367224518954754,2.14779780904452,-0.435068345606296,0.331993385356906
fbxa-193,1.00469183921814,-0.0419634506106377,4.73854390648351e-5,1.96408904201081e-5,0.374932040025791,2.19944196343422,-0.426047445198851,0.342312352090326
F59A1.2,1.00215804576874,-0.0444868691265583,4.82394769810599e-5,2.01030273971193e-5,0.363211293270191,2.19669886628787,-0.439840657331355,0.341770525888421
Y26G10.3,0.99111795425415,-0.0501220859587193,4.70325318348738e-5,2.07034758771997e-5,0.36182230959336,2.14250605106354,-0.441504763573814,0.330922049693792
C47A10.13,0.989491581916809,-0.0484012328088284,4.685886582228e-5,1.9602398980341e-5,0.358387480427821,2.14876192013423,-0.445647170059261,0.332188254505053
Y94A7B.12,0.99463301897049,-0.0486937686800957,4.80819186677978e-5,2.06440379319306e-5,0.356969689329465,2.16996645331383,-0.447368667300481,0.336453019769359
srh-307,0.992642462253571,-0.0459955334663391,4.60102877411761e-5,1.93668359429881e-5,0.371158557385206,2.12104276418686,-0.430440522792322,0.326549407703467
Y37H2A.16,0.998642265796661,-0.0444346517324448,4.63882927878501e-5,1.97540667442303e-5,0.361034350345532,2.12177645762761,-0.442451489940896,0.326699609006599
C14A6.9,0.999988257884979,-0.0455442853271961,4.84704259512586e-5,2.00900014492479e-5,0.373901188373566,2.20155709385872,-0.42724353268796,0.342729783279986
C14A6.15,0.999552249908447,-0.0456288680434227,4.72198595791409e-5,2.04510393397977e-5,0.363345818966627,2.15981484055519,-0.439680271555576,0.334416488054105
C14A6.14,1.00035619735718,-0.0449814386665821,4.72281504475299e-5,2.01783592741046e-5,0.364954926570257,2.16759741703669,-0.437760804009172,0.335978520296501
R10E8.7,0.994795322418213,-0.0483269356191158,4.71643466230033e-5,2.06354790495177e-5,0.358705999950568,2.16207574009895,-0.445261376108068,0.334870884783111
R10E8.4,0.998551189899445,-0.0448327362537384,4.73772401984598e-5,1.97210001893369e-5,0.371266576896111,2.16869926055272,-0.430314239398202,0.336199331326887
Y37H2C.5,1.00436353683472,-0.0416051298379898,4.70985359640636e-5,1.95164739028615e-5,0.373883207887411,2.20923351248105,-0.42726404867345,0.344241484671667
Y51A2A.2,1.00233674049377,-0.0426819324493408,4.73451811822794e-5,1.96121713840532e-5,0.367634764313698,2.18420373002688,-0.434583546869902,0.339292760803792
Y51A2A.3,0.993292093276978,-0.0466645248234272,4.62868637657273e-5,1.97325130967629e-5,0.35971250111858,2.12165998419126,-0.444044468923756,0.326675760720358
Y51A2A.14,1.00866854190826,-0.0423504896461964,5.09052084154105e-5,1.99004141833343e-5,0.3779546238482,2.24171314239502,-0.422560342768084,0.350580015929297
Y51A2A.15,0.993505954742432,-0.0473673418164253,4.68570579523263e-5,1.98319274496894e-5,0.353404828161001,2.15553448994954,-0.451727521617446,0.333554975247491
B0462.1,1.00220012664795,-0.0427687242627144,4.8145263232998e-5,1.94631773089681e-5,0.373371403415998,2.18128711183866,-0.427859025903984,0.338712809365018
C08E8.7,0.986468553543091,-0.0520538501441479,4.65663731647454e-5,2.08811073106528e-5,0.357559176286062,2.14633355140686,-0.446652105322439,0.33169721149539
C08E8.8,1.00738787651062,-0.0407296270132065,4.70913740975027e-5,1.97010952314677e-5,0.36679833655556,2.19024252692858,-0.435572643962844,0.340492145058275
Y51A2B.10,0.993794143199921,-0.0469267927110195,4.61955917429956e-5,1.99639353208663e-5,0.36422184680899,2.16341224710147,-0.438634182923743,0.335139283900166
Y51A2B.11,1.00508868694305,-0.0429600737988949,4.79928014766585e-5,2.00135785068372e-5,0.360109938681126,2.17199377616247,-0.443564930898251,0.336858575518473
srw-81,0.996233999729156,-0.0454123243689537,4.722259233445e-5,1.95606858643247e-5,0.378767907867829,2.16122446854909,-0.421626891107398,0.334699875796437
ZK262.12,0.99835067987442,-0.0459979809820652,4.732081603736e-5,2.01277806807386e-5,0.359228159238895,2.16669898231824,-0.444630241927556,0.335798425317249
ZK262.14,1.00293695926666,-0.0427433848381042,4.73661693203717e-5,1.96519687732825e-5,0.367774568249782,2.1824194808801,-0.434418308668476,0.338938229498169
ZK228.11,1.00454938411713,-0.0425313115119934,4.72980986715053e-5,1.98937591666567e-5,0.375414817531904,2.2067778468132,-0.425488597196043,0.343758546276309
ZK228.12,0.995938360691071,-0.0478979125618935,4.77025448176278e-5,2.03760683782992e-5,0.35742147564888,2.16842319965363,-0.446819365782082,0.336144044558085
Y69H2.18,0.999625384807587,-0.0441920831799507,4.74368768306807e-5,1.96523820167371e-5,0.375980784495672,2.18959670861562,-0.424834361041137,0.340363924798873
Y69H2.16,0.997701644897461,-0.0462117455899715,4.73568202065592e-5,2.01197492949767e-5,0.357012451688449,2.17801391482353,-0.447316701749995,0.338060649676061
Y17D7C.5,0.993608295917511,-0.0474507585167885,4.76175682797435e-5,1.97275652488941e-5,0.36477275689443,2.18793561458588,-0.437977670202716,0.340034534984601
Y17D7C.4,0.996866524219513,-0.0458594784140587,4.71688296158542e-5,1.98519264106768e-5,0.357073384026686,2.16417190829913,-0.447242521056697,0.335291564729992
F11D11.13,0.995473623275757,-0.0466013960540295,4.74553925214568e-5,1.98194554436448e-5,0.361808712532123,2.17352179686228,-0.441520985341498,0.33716399855797
F11D11.15,0.99615603685379,-0.0481995902955532,4.79174848846015e-5,2.0708732925093e-5,0.355032532165448,2.17184418837229,-0.449731850492184,0.33682866409684
F11D11.16,1.0034008026123,-0.0448787026107311,4.88147641021966e-5,2.03092783427136e-5,0.369204733520746,2.2232331554095,-0.432732765443672,0.346985010460973
F11D11.17,0.992390632629395,-0.0473601892590523,4.63536210688796e-5,1.99225453656671e-5,0.363938195258379,2.12587669889132,-0.438972413321042,0.327538071694524
F11D11.19,0.999544560909271,-0.0442630760371685,4.76582855040049e-5,1.95995006168619e-5,0.382309093823036,2.21314132412275,-0.41758538962433,0.345009136795587
F11D11.18,0.998557686805725,-0.0457203350961208,4.75499437052035e-5,2.00095035280755e-5,0.362941705683867,2.19129191637039,-0.440163176479226,0.340699940473007
Y17D7B.7,0.994421184062958,-0.0473820008337498,4.73992908879447e-5,2.00546830626462e-5,0.364403611669938,2.16310427586238,-0.438417328443016,0.335077455629348
Y17D7B.9,0.993656754493713,-0.0471237264573574,4.63600692491327e-5,2.00196689507936e-5,0.357972298065821,2.15078889131546,-0.446150593652955,0.332597772520635
Y39B6A.31,0.999564528465271,-0.0440865606069565,4.73598958801401e-5,1.96150431856803e-5,0.366629251341025,2.16913061539332,-0.435773132925761,0.336285585495098
Y39B6A.21,1.00978529453278,-0.0428803414106369,5.27141758416043e-5,2.00684289861432e-5,0.365885691344738,2.20396916071574,-0.436654594756168,0.343205508697913
Y39B6A.18,0.997040212154388,-0.0466766320168972,4.69206778176366e-5,2.02968986825313e-5,0.354781507452329,2.15825305978457,-0.450039025602755,0.334102320919222
Y39B6A.49,0.994852721691132,-0.0470025949180126,4.73281604291922e-5,1.99021690742831e-5,0.363527212540309,2.19655007918676,-0.439463088166839,0.341741096019933
F21D9.6,1.00598669052124,-0.0451661795377731,5.18060250924349e-5,2.04705917825611e-5,0.369216688970725,2.23916541934013,-0.432718722114275,0.350086038366491
F55C9.12,1.00200998783112,-0.0451683141291142,4.84798676795696e-5,2.03955383519736e-5,0.367175993571679,2.21019218762715,-0.435125880200591,0.344429735297336
C43D7.10,1.00174057483673,-0.0448071584105492,4.82139072075372e-5,2.00705849557383e-5,0.363207831978798,2.2003192504247,-0.439844874596831,0.342485645742658
C43D7.11,1.00939965248108,-0.0439626723527908,4.83663728916812e-5,2.13853164979571e-5,0.355645252019167,2.19507551590601,-0.44898300539785,0.341449399406359
