,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00000464,505.539749,8.981680721,0.057859573,155.2324054,0,0
WBGene00000465,1321.811093,10.36830029,0.179670647,57.7072575,0,0
WBGene00000466,263.7358229,8.042949734,0.035668333,225.4927285,0,0
WBGene00000467,161.3585113,7.334125868,0.095163084,77.06902277,0,0
WBGene00000468,29.73887889,4.894278356,0.201447156,24.29559417,2.18E-130,7.31E-130
WBGene00000469,423.2999026,8.725536347,0.204884489,42.58758864,0,0
WBGene00000472,4465.513693,12.12461043,0.081650792,148.4934823,0,0
WBGene00000473,1030.805105,10.00955587,0.148676172,67.3245466,0,0
WBGene00000474,511.9795238,8.999942302,0.137555458,65.42773701,0,0
WBGene00000475,2077.908294,11.02091627,0.065007674,169.5325425,0,0
WBGene00000476,102.7914637,6.683576651,0.142436186,46.92330524,0,0
WBGene00000477,27.02666252,4.756311462,0.139342067,34.13406701,2.30E-255,9.39E-255
WBGene00000478,384.9457969,8.588511508,0.130357536,65.88427309,0,0
WBGene00000479,2074.021816,11.01821535,0.097815312,112.6430525,0,0
WBGene00000480,516.0676083,9.011416271,0.055898298,161.2109245,0,0
WBGene00000481,63.49936406,5.988670238,0.179620448,33.3406932,9.94E-244,3.98E-243
WBGene00000482,875.0981572,9.773301039,0.076674661,127.4645484,0,0
WBGene00000483,7.998394892,2.999710511,0.199521345,15.03453433,4.36E-51,1.21E-50
WBGene00000484,35.60932845,5.154183323,0.146419255,35.20154031,1.89E-271,7.88E-271
WBGene00000485,136.4345952,7.092065699,0.13372222,53.03580603,0,0
WBGene00000487,12.35465799,3.626983169,0.189609256,19.12872419,1.46E-81,4.39E-81
WBGene00000488,44.42628995,5.473341761,0.143441555,38.15729514,0,0
WBGene00000490,67.90839316,6.085517991,0.157101365,38.73625164,0,0
WBGene00000491,84.23805426,6.396400208,0.126962926,50.38006307,0,0
WBGene00000492,38.89304631,5.281440333,0.125184256,42.1893336,0,0
WBGene00000493,98.5342633,6.622553575,0.136896907,48.37621037,0,0
WBGene00000496,302.5602523,8.241078661,0.169510294,48.61698065,0,0
WBGene00000497,259.4623501,8.019381398,0.161673049,49.60246271,0,0
WBGene00000498,168.5181547,7.396760213,0.092987392,79.54584024,0,0
WBGene00000499,34.00146349,5.087524939,0.122454114,41.54637826,0,0
WBGene00000500,259.4405609,8.019260238,0.072075229,111.262362,0,0
WBGene00000501,76.63234084,6.25988147,0.176416146,35.4836086,8.80E-276,3.68E-275
WBGene00000502,210.3349199,7.716544577,0.055565697,138.8724521,0,0
WBGene00000503,1332.125644,10.37951445,0.168875951,61.46235986,0,0
WBGene00000506,95.5391958,6.578020828,0.045722734,143.8676179,0,0
WBGene00000507,152.4183728,7.251893009,0.05476437,132.419911,0,0
WBGene00000508,447.2606296,8.80497196,0.057113061,154.1673974,0,0
WBGene00000509,156.5908666,7.290856258,0.055450698,131.4835803,0,0
WBGene00000510,102.3811535,6.677806356,0.139465039,47.88157966,0,0
WBGene00000511,31.81095069,4.991451583,0.098935274,50.45168811,0,0
WBGene00000512,83.50013703,6.38370666,0.101947068,62.61785436,0,0
WBGene00000513,4.388894004,2.133857428,0.19207166,11.10969431,1.13E-28,2.85E-28
WBGene00000514,66.90920212,6.064132735,0.059939412,101.1710418,0,0
WBGene00000515,76.28141093,6.253259623,0.093691702,66.74293991,0,0
WBGene00000516,313.3653542,8.291701874,0.136061326,60.9409163,0,0
WBGene00000517,156.8930222,7.29363738,0.066552861,109.5916434,0,0
WBGene00000518,133.6835435,7.06267807,0.131950197,53.5253318,0,0
WBGene00000519,126.5621112,6.983701761,0.05793949,120.534401,0,0
WBGene00000520,130.0809316,7.023265685,0.078353448,89.63569441,0,0
WBGene00000521,88.64702686,6.47000034,0.229848239,28.14900985,2.46E-174,8.92E-174
WBGene00000522,51.71951852,5.69263694,0.163150145,34.89201273,9.83E-267,4.07E-266
WBGene00000523,76.98052071,6.266421525,0.111825329,56.03758608,0,0
WBGene00000524,44.40388817,5.472614105,0.12672942,43.18345437,0,0
WBGene00000525,4.931198783,2.301938411,0.261333662,8.808426719,1.27E-18,3.07E-18
WBGene00000526,117.6392031,6.878225107,0.12882778,53.39085329,0,0
WBGene00000527,392.0963738,8.615064489,0.134987144,63.82137027,0,0
WBGene00000528,304.8917358,8.252153236,0.139323503,59.23015921,0,0
WBGene00000529,104.1492533,6.702508686,0.186279771,35.98087242,1.67E-283,7.05E-283
WBGene00000530,115.9895514,6.85785104,0.131356506,52.20792837,0,0
WBGene00000531,14.9950686,3.906416217,0.177717456,21.98104967,4.37E-107,1.40E-106
WBGene00000532,348.0475345,8.443140545,0.030056425,280.909678,0,0
WBGene00000533,110.4606605,6.787388849,0.037937875,178.9079853,0,0
WBGene00000534,1352.521165,10.40143546,0.075853564,137.125204,0,0
WBGene00000535,167.2946749,7.386247714,0.178530969,41.3723612,0,0
WBGene00000536,120.3019911,6.910516711,0.046278456,149.3247029,0,0
WBGene00000537,0,NA,NA,NA,NA,NA
WBGene00000539,16.86681016,4.076115253,0.142878645,28.52851288,5.19E-179,1.89E-178
WBGene00000540,61.11507278,5.93345633,0.042908106,138.2828763,0,0
WBGene00000541,45.06963922,5.494083996,0.122813823,44.73506214,0,0
WBGene00000542,1011.532566,9.982327052,0.105499557,94.61961129,0,0
WBGene00000543,141.6110922,7.145790464,0.053284741,134.1057569,0,0
WBGene00000544,15.12178255,3.918556309,0.154444919,25.37186943,5.16E-142,1.77E-141
WBGene00000545,250.0892463,7.966299214,0.106582581,74.74297525,0,0
WBGene00000546,14.43971782,3.851970645,0.188383149,20.44753299,6.32E-93,1.96E-92
WBGene00000547,256.3365781,8.001895549,0.078587013,101.8221112,0,0
WBGene00000548,875.9343325,9.774678907,0.06202028,157.604559,0,0
WBGene00000549,760.1275948,9.570097799,0.06891439,138.8693679,0,0
WBGene00000550,967.1210421,9.917552654,0.064833996,152.9684014,0,0
WBGene00000551,4.378298917,2.130370454,0.342133024,6.226731425,4.76E-10,1.08E-09
WBGene00000552,3297.82693,11.68729997,0.088337518,132.302789,0,0
WBGene00000553,231.6611935,7.855872583,0.158022617,49.71359628,0,0
WBGene00000554,528.0179021,9.044443034,0.102455928,88.27642517,0,0
WBGene00000555,2.138899437,1.096868654,0.349994876,3.133956323,0.001724665,0.002019774
WBGene00000556,5.974756751,2.578879978,0.224423759,11.49111834,1.46E-30,3.73E-30
WBGene00000557,64.83164951,6.018626375,0.188740817,31.88831359,3.88E-223,1.51E-222
WBGene00000558,35.17469237,5.136465901,0.216532136,23.72149463,2.16E-124,7.17E-124
WBGene00000559,2.729998096,1.448899945,0.417709857,3.468675497,0.000523031,0.00066095
WBGene00000560,47.49579218,5.5697278,0.297972367,18.692095,5.74E-78,1.72E-77
WBGene00000561,79.24977294,6.308334897,0.164898888,38.25577595,0,0
WBGene00000562,31.47038815,4.975923068,0.131132631,37.94572738,0,0
WBGene00000563,7.942249238,2.989547635,0.172890736,17.29154326,5.45E-67,1.58E-66
WBGene00000564,263.988962,8.044333798,0.05451349,147.5659301,0,0
WBGene00000565,315.2914322,8.300542156,0.064631364,128.4290117,0,0
WBGene00000566,571.6368804,9.158955188,0.06901689,132.7059971,0,0
WBGene00000567,1184.826796,10.21046046,0.036097636,282.8567649,0,0
WBGene00000583,32.07767383,5.003497621,0.125952816,39.72517469,0,0
WBGene00000584,74.26855786,6.214679659,0.129871863,47.85239462,0,0
WBGene00000585,169.3768036,7.404092499,0.05818862,127.2429636,0,0
WBGene00000591,686.045277,9.422159983,0.107358404,87.76359995,0,0
WBGene00000592,84.21678541,6.396035903,0.097490106,65.60702573,0,0
WBGene00000593,109.0340439,6.768634851,0.346573714,19.53014487,6.09E-85,1.85E-84
WBGene00000594,8.598486719,3.104082777,0.197885398,15.68626492,1.88E-55,5.26E-55
WBGene00000596,7.178753521,2.843733364,0.319385129,8.903775112,5.40E-19,1.31E-18
WBGene00000597,433.2029668,8.758899313,0.27798798,31.5081944,6.71E-218,2.59E-217
WBGene00000598,2.205146235,1.140874332,0.228390851,4.995271598,5.88E-07,1.19E-06
WBGene00000599,1126.175759,10.13721629,0.217567699,46.59338827,0,0
WBGene00000601,144.1346885,7.171273776,0.259634655,27.62063394,6.29E-168,2.25E-167
WBGene00000602,62.87836673,5.974491839,0.274172706,21.79097958,2.83E-105,8.99E-105
WBGene00000603,579.331592,9.17824553,0.22068306,41.59016797,0,0
WBGene00000606,230.0060762,7.845528164,0.301555172,26.01689142,3.19E-149,1.11E-148
WBGene00000608,762.3401763,9.5742911,0.364602848,26.25950719,5.57E-152,1.94E-151
WBGene00000609,775.3144475,9.598637739,0.387203489,24.7896468,1.16E-135,3.93E-135
WBGene00000610,17.96300515,4.166956823,0.202981811,20.5287203,1.19E-93,3.70E-93
WBGene00000611,143.4698917,7.164604197,0.163868768,43.72159682,0,0
WBGene00000612,8.656735425,3.113823067,0.2806223,11.0961355,1.31E-28,3.32E-28
WBGene00000613,65.18627282,6.026496283,0.290151212,20.77019163,8.05E-96,2.51E-95
WBGene00000614,149.4044753,7.223079553,0.420180044,17.19043931,3.13E-66,9.06E-66
WBGene00000615,199.5618082,7.640691836,0.231331518,33.0291865,3.10E-239,1.24E-238
WBGene00000616,345.7758607,8.433693345,0.207693211,40.60649503,0,0
WBGene00000617,85.43680098,6.416785724,0.372565457,17.22324386,1.78E-66,5.15E-66
WBGene00000618,41.71649906,5.382546184,0.209646683,25.67436848,2.26E-145,7.79E-145
WBGene00000620,60.05052321,5.908104911,0.27101453,21.79995627,2.32E-105,7.39E-105
WBGene00000621,10.00321488,3.32239183,0.282130337,11.77608853,5.18E-32,1.33E-31
WBGene00000622,7.866133647,2.975654698,0.214764725,13.85541641,1.18E-43,3.18E-43
WBGene00000623,9.536007502,3.253385371,0.1804393,18.03035911,1.13E-72,3.31E-72
WBGene00000624,4.116876331,2.041550112,0.206528746,9.88506515,4.83E-23,1.20E-22
WBGene00000625,405.4350856,8.663327132,0.19935975,43.45574848,0,0
WBGene00000626,44.85228479,5.487109573,0.345120512,15.89911169,6.43E-57,1.81E-56
WBGene00000627,41.625477,5.379394899,0.375357109,14.33140542,1.39E-46,3.79E-46
WBGene00000628,54.24681451,5.761466517,0.33867173,17.01194994,6.70E-65,1.93E-64
WBGene00000629,2.016512551,1.011862386,0.219319229,4.613651024,3.96E-06,7.50E-06
WBGene00000630,11.8829553,3.570821775,0.121323118,29.43232772,2.12E-190,7.87E-190
WBGene00000631,23.1489647,4.532875768,0.234514762,19.32874386,3.08E-83,9.31E-83
WBGene00000632,1.059339881,0.083165542,0.241605604,0.344220251,0.730680654,0.738495907
WBGene00000633,13.26739755,3.729813503,0.227464821,16.39732019,2.00E-60,5.68E-60
WBGene00000634,32.95108411,5.042254027,0.229612178,21.95987199,6.97E-107,2.23E-106
WBGene00000636,23.26147464,4.539870653,0.257389176,17.6381568,1.25E-69,3.67E-69
WBGene00000637,9.851411985,3.300330518,0.198570742,16.62042697,4.96E-62,1.42E-61
WBGene00000638,10.23220047,3.355044529,0.305624997,10.97765091,4.89E-28,1.24E-27
WBGene00000639,73.84100679,6.206350318,0.247948272,25.0308271,2.82E-138,9.62E-138
WBGene00000640,4.530476907,2.179662926,0.127475464,17.09868602,1.52E-65,4.39E-65
WBGene00000641,249.7201103,7.964168198,0.225291732,35.35046812,9.86E-274,4.12E-273
WBGene00000642,0.622742784,-0.683291695,0.244602767,-2.793474919,0.005214507,0.005872641
WBGene00000644,31.62762439,4.983113291,0.148712026,33.50847551,3.63E-246,1.46E-245
WBGene00000645,12.49968797,3.643820176,0.162970035,22.35883532,9.91E-111,3.19E-110
WBGene00000646,6.981149554,2.803464618,0.293100669,9.564852334,1.12E-21,2.76E-21
WBGene00000647,94.11037725,6.556281908,0.220036233,29.79637409,4.35E-195,1.63E-194
WBGene00000648,4.376745567,2.129858518,0.22850673,9.32076934,1.15E-20,2.82E-20
WBGene00000649,294.4597168,8.201926471,0.316841778,25.88650567,9.45E-148,3.27E-147
WBGene00000650,505.9783525,8.982931852,0.253203589,35.47711107,1.11E-275,4.64E-275
WBGene00000651,5.994806356,2.583713152,0.210880272,12.25203824,1.64E-34,4.26E-34
WBGene00000652,500.5315044,8.967317068,0.137359007,65.28379386,0,0
WBGene00000653,213.9631549,7.741218572,0.240530551,32.18393062,2.96E-227,1.16E-226
WBGene00000654,1.991048708,0.993528515,0.204023524,4.869676278,1.12E-06,2.22E-06
WBGene00000655,21.11195058,4.399987973,0.248878385,17.6792692,6.06E-70,1.77E-69
WBGene00000656,851.1626035,9.733290956,0.251424082,38.71264397,0,0
WBGene00000657,314.1725982,8.295413546,0.292003554,28.40860472,1.58E-177,5.75E-177
WBGene00000658,8.799760422,3.137464246,0.154239423,20.34151961,5.52E-92,1.71E-91
WBGene00000659,30.11084989,4.912211524,0.214282335,22.9240153,2.68E-116,8.73E-116
WBGene00000660,93.02690278,6.53957609,0.312896571,20.90012064,5.34E-97,1.67E-96
WBGene00000661,4.267225059,2.093298202,0.188050459,11.1315772,8.81E-29,2.23E-28
WBGene00000662,2.573296686,1.363617801,0.199378515,6.839341757,7.96E-12,1.83E-11
WBGene00000663,41.34589209,5.369672093,0.286147434,18.76540359,1.45E-78,4.33E-78
WBGene00000664,62.76582555,5.971907356,0.167570554,35.63816684,3.59E-278,1.51E-277
WBGene00000665,74.22387829,6.213811481,0.270155505,23.00086941,4.57E-117,1.49E-116
WBGene00000666,61.14187715,5.934088941,0.249301921,23.80282072,3.12E-125,1.04E-124
WBGene00000667,145.5141198,7.18501534,0.267675866,26.84222324,1.04E-158,3.67E-158
WBGene00000668,504.814858,8.979610563,0.279378194,32.14141527,1.16E-226,4.56E-226
WBGene00000669,193.3407284,7.595001772,0.22795539,33.31793017,2.12E-243,8.51E-243
WBGene00000670,28.29681763,4.822567906,0.311758893,15.46890244,5.63E-54,1.57E-53
WBGene00000671,25.24850897,4.658126288,0.256575859,18.15496715,1.17E-73,3.46E-73
WBGene00000672,679.8649927,9.409104475,0.218715829,43.01976924,0,0
WBGene00000673,499.4159056,8.964097959,0.224364712,39.95324339,0,0
WBGene00000674,124.9846403,6.965606999,0.118402111,58.83009131,0,0
WBGene00000675,312.4642881,8.287547502,0.24558163,33.7466101,1.20E-249,4.85E-249
WBGene00000676,21.2432089,4.408929804,0.382458382,11.52786816,9.55E-31,2.44E-30
WBGene00000677,568.0947232,9.149987692,0.207759284,44.04129397,0,0
WBGene00000678,277.1145921,8.114338871,0.224392663,36.16133779,2.47E-286,1.05E-285
WBGene00000679,9.495218747,3.247201237,0.192472068,16.87102587,7.35E-64,2.11E-63
WBGene00000680,578.757111,9.176814204,0.362205771,25.33591386,1.28E-141,4.40E-141
WBGene00000681,650.3008662,9.344963535,0.196635356,47.52432994,0,0
WBGene00000682,19.11734111,4.256809978,0.35533945,11.97955919,4.55E-33,1.18E-32
WBGene00000683,367.5070747,8.521628213,0.218064931,39.07839815,0,0
WBGene00000684,21.92156861,4.45427913,0.188358827,23.64783856,1.24E-123,4.11E-123
WBGene00000685,115.2485894,6.848605282,0.157099928,43.59394276,0,0
WBGene00000687,122.8047527,6.940222585,0.193831407,35.8054595,9.08E-281,3.83E-280
WBGene00000688,7.576317683,2.921496826,0.298092224,9.800647558,1.12E-22,2.76E-22
WBGene00000689,53.27569654,5.735405645,0.213963702,26.80550768,2.79E-158,9.84E-158
WBGene00000690,3.875065716,1.954220777,0.227407681,8.593468648,8.44E-18,2.03E-17
WBGene00000691,8.291149077,3.05157206,0.217586406,14.0246448,1.10E-44,2.98E-44
WBGene00000692,132.1083204,7.045577523,0.161252134,43.69292588,0,0
WBGene00000693,827.3535281,9.692360114,0.287650951,33.69486554,6.87E-249,2.78E-248
WBGene00000694,20.74182394,4.374470858,0.208552367,20.97540738,1.10E-97,3.45E-97
WBGene00000695,423.7416018,8.727040965,0.251571314,34.69012752,1.11E-263,4.58E-263
WBGene00000696,1397.841576,10.44898515,0.310415019,33.66133885,2.13E-248,8.59E-248
WBGene00000697,7.42191397,2.891791278,0.191782118,15.07852402,2.24E-51,6.20E-51
WBGene00000698,1430.777995,10.48258412,0.299288601,35.02500296,9.37E-269,3.89E-268
WBGene00000699,410.8610592,8.68250679,0.213290502,40.70742355,0,0
WBGene00000700,0.027648375,-5.176661485,1.204331312,-4.298369919,1.72E-05,3.04E-05
WBGene00000701,0.153459415,-2.704070935,0.513356756,-5.267430312,1.38E-07,2.91E-07
WBGene00000702,14.52489107,3.860455439,0.199312602,19.36884772,1.41E-83,4.28E-83
WBGene00000703,702.3472733,9.456040733,0.320147501,29.53651276,9.79E-192,3.64E-191
WBGene00000704,105.0742155,6.715264875,0.207441413,32.37186236,6.83E-230,2.69E-229
WBGene00000705,44.42682925,5.473359275,0.22207629,24.6463018,4.03E-134,1.36E-133
WBGene00000706,1.951916117,0.964891055,0.153672727,6.278869875,3.41E-10,7.72E-10
WBGene00000707,164.2417517,7.359677109,0.371744489,19.79767641,3.12E-87,9.52E-87
WBGene00000708,8.255142895,3.045293188,0.247989897,12.27990829,1.16E-34,3.02E-34
WBGene00000709,1.284741664,0.361478291,0.280266949,1.289764249,0.197132524,0.205883248
WBGene00000710,13.44306149,3.748789827,0.326881917,11.46833039,1.90E-30,4.86E-30
WBGene00000711,84.19843419,6.395721499,0.26801385,23.86339923,7.35E-126,2.44E-125
WBGene00000712,688.7978116,9.427936749,0.32810919,28.73414414,1.43E-181,5.23E-181
WBGene00000713,1522.788478,10.57249984,0.340344505,31.06411208,7.36E-212,2.82E-211
WBGene00000714,6.581810352,2.718484457,0.18513007,14.68418638,8.14E-49,2.23E-48
WBGene00000715,135.540156,7.082576527,0.288638515,24.53787752,5.83E-133,1.96E-132
WBGene00000716,345.0855568,8.430810282,0.33353503,25.27713591,5.70E-141,1.95E-140
WBGene00000717,589.807001,9.204099137,0.219768015,41.8809768,0,0
WBGene00000718,64.4830154,6.010847305,0.24694538,24.34079672,7.26E-131,2.43E-130
WBGene00000719,27.5881809,4.785978427,0.275270734,17.38644121,1.05E-67,3.04E-67
WBGene00000720,215.2467414,7.749847587,0.251362041,30.83141571,9.94E-209,3.79E-208
WBGene00000721,1.967627159,0.976456873,0.242361656,4.028924744,5.60E-05,9.28E-05
WBGene00000722,230.146229,7.846406994,0.252108772,31.12310188,1.17E-212,4.50E-212
WBGene00000723,55.7244396,5.800238298,0.191135515,30.34620906,2.82E-202,1.06E-201
WBGene00000724,7.42643623,2.892670062,0.21517235,13.44350266,3.36E-41,8.97E-41
WBGene00000725,4.897765633,2.29212374,0.219240282,10.45484762,1.39E-25,3.48E-25
WBGene00000726,36.91220057,5.206025843,0.13940186,37.3454546,3.00E-305,1.31E-304
WBGene00000727,62.59996756,5.968090004,0.204208458,29.22547905,9.20E-188,3.40E-187
WBGene00000728,63.26820377,5.983408732,0.182098297,32.85812571,8.72E-237,3.46E-236
WBGene00000729,22.45913455,4.48923043,0.260278007,17.24782855,1.16E-66,3.37E-66
WBGene00000730,29.47897845,4.881614626,0.22972493,21.24982524,3.31E-100,1.04E-99
WBGene00000731,58.22816347,5.863645211,0.222992826,26.2952191,2.18E-152,7.60E-152
WBGene00000732,348.4509627,8.444811831,0.266058475,31.74043532,4.30E-221,1.67E-220
WBGene00000733,1072.77479,10.06713153,0.237617538,42.36695491,0,0
WBGene00000734,54.33754873,5.763877579,0.292871024,19.68060034,3.16E-86,9.64E-86
WBGene00000735,19.46174462,4.282569139,0.260624458,16.43195416,1.13E-60,3.22E-60
WBGene00000736,6.552898868,2.712133267,0.21564844,12.57664216,2.84E-36,7.44E-36
WBGene00000737,7.724035008,2.949354703,0.329828147,8.942095239,3.82E-19,9.25E-19
WBGene00000738,730.2409724,9.512228808,0.267386823,35.57478524,3.44E-277,1.44E-276
WBGene00000739,565.5670365,9.143554226,0.194654099,46.97334543,0,0
WBGene00000740,392.914821,8.618072778,0.209839645,41.06980254,0,0
WBGene00000741,93.49861113,6.54687303,0.235483857,27.80179119,4.13E-170,1.48E-169
WBGene00000742,106.5925093,6.735962247,0.220231591,30.58581289,1.89E-205,7.18E-205
WBGene00000743,38.66499465,5.272956108,0.247667515,21.29046315,1.39E-100,4.38E-100
WBGene00000744,1.00714708,0.010274384,0.290445237,0.035374601,0.971781038,0.972957092
WBGene00000745,42.5076006,5.409648921,0.178974249,30.22585071,1.08E-200,4.09E-200
WBGene00000746,36.22672984,5.178982675,0.214629148,24.12991308,1.21E-128,4.05E-128
WBGene00000747,57.93164626,5.856279758,0.171447977,34.1577653,1.03E-255,4.18E-255
WBGene00000748,78.73079423,6.298856127,0.303101717,20.78132779,6.39E-96,1.99E-95
WBGene00000749,146.6855292,7.196582743,0.222810457,32.29912468,7.20E-229,2.83E-228
WBGene00000750,14.95269772,3.902333889,0.143166333,27.2573434,1.36E-163,4.84E-163
