WBID,mean,median,sd,logMean,logSd,logVar,n,min(count),max(count)
WBGene00000292,179.875,162.5,88.3441929533086,5.19226216520753,4.48124046885578,8.96248093771156,8,56,280
WBGene00000293,223.625,241.5,68.8267753131004,5.40997054182888,4.23159284529244,8.46318569058488,8,64,279
WBGene00000294,35.375,38,20.8801854124225,3.5660053559634,3.03880064288031,6.07760128576061,8,7,63
WBGene00000295,2.9125,1.5,3.6470878793909,1.06901181889182,1.2939290078869,2.5878580157738,8,0,11
WBGene00000296,1.0125,0.45,1.35376459232341,0.0124225199985571,0.302889298461237,0.605778596922474,8,0,4
WBGene00000298,13.9125,14,10.1603483489213,2.63278771660166,2.31849272787373,4.63698545574746,8,0.3,25
WBGene00000301,2249.875,2315.5,1824.69703453947,7.71862993809964,7.50916924376414,15.0183384875283,8,48,5279
WBGene00000302,23.0875,6.5,29.5543778482986,3.13929134552536,3.38623188341354,6.77246376682708,8,0,67
WBGene00000366,124.5,145.5,87.5230581863186,4.82430571590476,4.47190228077707,8.94380456155413,8,9,242
WBGene00000367,6.75,4.5,7.62364742101837,1.90954250488444,2.03125491935104,4.06250983870208,8,0.3,21
WBGene00000368,31.125,12,36.9147183190043,3.43801135478487,3.60861034195254,7.21722068390507,8,2,92
WBGene00000369,154,141,85.4032451708615,5.03695260241363,4.44738409973136,8.89476819946271,8,73,346
WBGene00000370,14.8125,6,23.8650633772467,2.69547141889535,3.17241560611101,6.34483121222203,8,0.1,71
WBGene00000371,374.125,351,178.537261016933,5.92458996617286,5.18479732462835,10.3695946492567,8,79,610
WBGene00000372,0.15,0.1,0.169030850945703,-1.89711998488588,-1.77767403074471,-3.55534806148941,8,0,0.4
WBGene00000373,2.2875,1.3,2.49882115063426,0.827459518167539,0.915819080918033,1.83163816183607,8,0.1,7
WBGene00000374,23.1625,24.5,13.7065091419056,3.14253459161148,2.61787083984751,5.23574167969502,8,0.3,38
WBGene00000375,11.125,10.5,5.22186337841743,2.4091948280523,1.65285430724174,3.30570861448348,8,5,18
WBGene00000376,127.875,130,50.1980008139197,4.85105322427179,3.91597520148076,7.83195040296152,8,22,178
WBGene00000377,183.875,164,99.0994269840721,5.2142561789216,4.59612365912015,9.19224731824031,8,109,414
WBGene00000378,98.875,98.5,46.984609942284,4.59385642608782,3.84982010005073,7.69964020010147,8,28,181
WBGene00000379,131.5,130.5,63.6889763953364,4.87900685161782,4.1540114925841,8.30802298516821,8,39,217
WBGene00000380,303.75,274.5,121.898962845699,5.71620499465476,4.8031925282123,9.60638505642461,8,173,485
WBGene00000381,94.875,91,39.0619928538507,4.55256023571579,3.66514994447092,7.33029988894184,8,39,166
WBGene00000382,30.875,28,14.3570540153612,3.42994679494814,2.66424139043988,5.32848278087976,8,17,56
WBGene00000383,70,69.5,41.0922307568162,4.24849524204936,3.71581907095239,7.43163814190478,8,15,129
WBGene00000386,47,32.5,44.2880183732414,3.85014760171006,3.79071417485335,7.5814283497067,8,11,151
WBGene00000387,132.875,120,75.2489914502893,4.88940883666211,4.32080250088521,8.64160500177041,8,21,237
WBGene00000388,29,17,28.6954451338287,3.36729582998647,3.35673840403205,6.7134768080641,8,2,73
WBGene00000389,1.45,0.35,2.44481959603216,0.371563556432483,0.893971335350677,1.78794267070135,8,0,7
WBGene00000390,240.125,228,134.376270758111,5.48115962108872,4.90064385564176,9.80128771128352,8,68,388
WBGene00000391,22.2625,20,21.344315904441,3.10290364861578,3.06078547024405,6.12157094048809,8,0.1,60
WBGene00000392,48.625,32.5,37.4697497036895,3.88413780193861,3.62353393287108,7.24706786574215,8,24,138
WBGene00000393,23.875,22.5,17.0078763266569,3.17283188636679,2.83367655009249,5.66735310018499,8,3,50
WBGene00000395,19.1125,11.5,21.5079677926909,2.95034257125518,3.06842346148913,6.13684692297825,8,0.3,55
WBGene00000396,56,57.5,41.6653333119993,4.02535169073515,3.72966944761015,7.4593388952203,8,2,118
WBGene00000397,35.975,11,46.9919977990174,3.58282425277343,3.84997732761887,7.69995465523775,8,0.3,126
WBGene00000399,0.175,0.2,0.138873014965883,-1.74296930505862,-1.97419532479951,-3.94839064959902,8,0,0.4
WBGene00000401,28.75,12.5,36.4401270187531,3.35863776724336,3.59567055808143,7.19134111616286,8,0.2,100
WBGene00000402,0.4,0.35,0.220389266007736,-0.916290731874155,-1.51235990521362,-3.02471981042724,8,0.2,0.8
WBGene00000403,66.625,24,90.4590475613926,4.19907988248601,4.50489723515713,9.00979447031426,8,1,246
WBGene00000405,215.625,193.5,124.992499774986,5.37354078778562,4.82825373370201,9.65650746740403,8,68,395
WBGene00000406,34.625,40.5,22.4749860956575,3.5445759645075,3.11240296169932,6.22480592339864,8,8,66
WBGene00000407,38,38.5,16.5183880223569,3.63758615972639,2.80447418599268,5.60894837198536,8,20,64
WBGene00000408,49.625,47.5,18.4153468607029,3.90449473900735,2.91318438548955,5.8263687709791,8,23,72
WBGene00000409,32.125,30,15.4405542091505,3.46963454321538,2.73699743832747,5.47399487665495,8,12,54
WBGene00000410,35.875,40,14.6134722577686,3.58004067407979,2.68194386061683,5.36388772123366,8,13,58
WBGene00000411,301.875,248.5,199.119086765397,5.71001302440684,5.29390307169585,10.5878061433917,8,103,678
WBGene00000412,0.875,0.5,1.1259916264596,-0.133531392624523,0.118664093153083,0.237328186306166,8,0,3
WBGene00000413,40.5,33,24.7617216110443,3.70130197411249,3.20929897734764,6.41859795469528,8,16,77
WBGene00000414,251.5,242.5,171.965943472205,5.52744298953979,5.14729645413968,10.2945929082794,8,6,474
WBGene00000415,28,34,14.030578849682,3.3322045101752,2.64123915125915,5.28247830251829,8,3,42
WBGene00000416,42.375,30,24.0293719078488,3.74655856570061,3.17927691157277,6.35855382314554,8,25,95
WBGene00000417,43.625,44.5,15.0801430459301,3.77563038052259,2.7133788483392,5.42675769667841,8,24,62
WBGene00000418,34.875,33.5,17.2745684254546,3.55177024014153,2.84923538673412,5.69847077346823,8,15,58
WBGene00000419,16.75,17.5,9.08295106229247,2.81839825827108,2.20639914667032,4.41279829334063,8,1,29
WBGene00000420,24.875,20.5,13.1848126916648,3.21386328304466,2.57906561353558,5.15813122707115,8,9,45
WBGene00000421,30.125,30.5,16.4528547240723,3.40535539181082,2.80049900161243,5.60099800322487,8,1,50
WBGene00000422,16.375,16,8.48422906675338,2.79575578152132,2.13820903619101,4.27641807238202,8,5,27
WBGene00000423,56,56,27.6973438644007,4.02535169073515,3.3213365192238,6.6426730384476,8,21,107
WBGene00000424,45.75,48,18.4216487551235,3.82319179172153,2.91352653578583,5.82705307157166,8,15,68
WBGene00000425,22.4875,24.5,15.4471853654407,3.11295959927665,2.73742680975338,5.47485361950676,8,0.9,44
WBGene00000426,28.625,31,11.5750655659976,3.3542804618744,2.44885326440529,4.89770652881058,8,8,42
WBGene00000427,0.2375,0.15,0.266926956300783,-1.43758765550744,-1.32078022991669,-2.64156045983338,8,0,0.7
WBGene00000428,1.5875,0.35,2.45207637960741,0.46216045178471,0.896935167510271,1.79387033502054,8,0,6
WBGene00000429,8.15,5,9.63194091106697,2.09801792725277,2.26508475389929,4.53016950779857,8,0,24
WBGene00000430,32.3375,25.5,27.099759487599,3.47622754751215,3.29952485284993,6.59904970569985,8,0.7,75
WBGene00000431,17.8125,15.5,14.4220503297654,2.87990045802887,2.66875830827945,5.3375166165589,8,0.5,36
WBGene00000432,0.275,0,0.452769256906871,-1.29098418131557,-0.792372649921865,-1.58474529984373,8,0,1
WBGene00000433,15.875,13,14.1162267317742,2.76474554477876,2.64732496772528,5.29464993545055,8,0,37
WBGene00000434,1.85,0.75,2.64467119209283,0.615185639090233,0.972546744574379,1.94509348914876,8,0,7
WBGene00000435,12.65,12.5,8.75752737445255,2.53765721517353,2.1699136019142,4.3398272038284,8,0.2,25
WBGene00000436,0.0375,0,0.106066017177982,-3.28341434600577,-2.24369357516585,-4.48738715033171,8,0,0.3
WBGene00000437,72.1875,72.5,44.1150585725231,4.27926690071611,3.78680118839671,7.57360237679341,8,0.5,138
WBGene00000438,10.4125,2.95,13.4458105530523,2.34300700749296,2.59866757448249,5.19733514896497,8,0,33
WBGene00000439,24.9875,21,18.3645961800728,3.21837569982652,2.91042469046863,5.82084938093727,8,0.9,61
WBGene00000440,9.1375,4.45,10.8539574744488,2.2123868250759,2.38452975767231,4.76905951534461,8,0,27
WBGene00000441,4.2,0.6,7.57571307346236,1.43508452528932,2.02494748207554,4.04989496415109,8,0.1,21
WBGene00000442,5.05,0.8,7.34477462456911,1.61938824328727,1.99398912495754,3.98797824991507,8,0,20
WBGene00000443,206,142,171.503436033884,5.32787616878958,5.14460330158829,10.2892066031766,8,2,460
WBGene00000444,15.875,10,11.8976288153805,2.76474554477876,2.476339121051,4.95267824210201,8,9,40
WBGene00000445,19.4125,12.5,21.7529267324784,2.96591718847481,3.07974831089478,6.15949662178956,8,0,51
WBGene00000446,0.2125,0.05,0.360307408432617,-1.54881329061767,-1.02079769959486,-2.04159539918972,8,0,1
WBGene00000447,11.7875,1.5,18.3866751053194,2.46703964795958,2.91162622321189,5.82325244642378,8,0,51
WBGene00000448,51.275,42,51.8170338788318,3.93720330395844,3.94771893456931,7.89543786913862,8,0.2,123
WBGene00000449,72,62.5,47.1653625934481,4.27666611901606,3.85365977983752,7.70731955967503,8,0,142
WBGene00000450,0.8875,0.15,1.43570540153612,-0.119346757632566,0.361656297445836,0.723312594891671,8,0,4
WBGene00000451,16.7625,16,13.5338662515294,2.8191442486078,2.6051951553561,5.2103903107122,8,0.1,35
WBGene00000452,11.875,9.5,11.5193935852296,2.47443534992071,2.44403201371116,4.88806402742232,8,0,28
WBGene00000453,107.575,100.5,82.7917482085538,4.67818827872466,4.41632839710791,8.83265679421582,8,0.6,210
WBGene00000454,1.9125,0.65,3.15569213598901,0.648411286718554,1.14920784942601,2.29841569885201,8,0,9
WBGene00000455,63.125,56,56.0699499350078,4.14511688759552,4.02660001723359,8.05320003446719,8,0,140
WBGene00000457,35,25.5,26.9390847230244,3.55534806148941,3.29357819575861,6.58715639151721,8,0,75
WBGene00000458,44,37.5,32.7457739912453,3.78418963391826,3.48877391531983,6.97754783063965,8,0,90
WBGene00000459,76.5,90,35.2744342872528,4.33729074083249,3.56315846039562,7.12631692079124,8,15,109
WBGene00000460,25.375,13.5,33.2090241608254,3.23376443736195,3.50282165106129,7.00564330212258,8,6,106
WBGene00000461,37,22,36.3789578111932,3.61091791264422,3.59399052537873,7.18798105075746,8,8,108
WBGene00000462,13,12.5,6.45865974597561,2.56494935746154,1.86542182660648,3.73084365321297,8,6,25
WBGene00000463,201.75,193.5,142.190767230908,5.30702930715006,4.95716958720854,9.91433917441707,8,1,399
WBGene00000464,34.75,30.5,24.4817716445755,3.5481795720108,3.19792882612741,6.39585765225481,8,4,68
WBGene00000465,97.875,17.5,226.938278267147,4.58369115431097,5.42467807860254,10.8493561572051,8,2,658
WBGene00000466,39.25,39.5,16.5766617352745,3.66995144422842,2.80799578656852,5.61599157313704,8,14,63
WBGene00000467,16.5,12.5,11.1611571340712,2.80336038090653,2.41243963742683,4.82487927485367,8,7,37
WBGene00000468,21.625,11.5,23.8383694312941,3.07385005281794,3.17129644351968,6.34259288703936,8,0,61
WBGene00000469,391.85,139.5,539.836649896456,5.97087911349887,6.29126659360416,12.5825331872083,8,0.8,1353
WBGene00000472,1219,1102,890.465849188743,7.10578612948127,6.79174475184132,13.5834895036826,8,135,2409
WBGene00000473,148.25,51,219.167743977073,4.99890003787783,5.38983739085647,10.7796747817129,8,12,629
WBGene00000474,82.375,34.5,106.364518117113,4.41128199282267,4.66687204494902,9.33374408989805,8,20,330
WBGene00000475,388.375,345,174.971783439502,5.96197136771321,5.16462472343479,10.3292494468696,8,165,653
WBGene00000476,20.575,10.5,23.4390242361506,3.02407674656313,3.15440233569177,6.30880467138353,8,0,59
WBGene00000477,1.2375,0.35,2.01489985571775,0.213093215460708,0.700569494767935,1.40113898953587,8,0.2,6
WBGene00000478,72.7125,71,52.3513251981266,4.28651330923688,3.9579772511915,7.91595450238299,8,0.7,135
WBGene00000479,147.25,114.5,114.06107386584,4.9921318225317,4.73673404060464,9.47346808120928,8,21,401
WBGene00000480,57.375,52,30.640484423623,4.04960866838071,3.42232215491788,6.84464430983575,8,10,116
WBGene00000481,1.2875,0.3,2.39609056590105,0.252702353555754,0.873838478328933,1.74767695665787,8,0,7
WBGene00000482,66.375,58,47.9074628841896,4.1953204795621,3.86927129362118,7.73854258724235,8,9,146
WBGene00000483,2.7,1.45,3.72213456423672,0.993251773010283,1.31429731131095,2.62859462262189,8,0,11
WBGene00000484,5.875,1.9,7.41171852059773,1.77070606003022,2.00306233152792,4.00612466305584,8,0,19
WBGene00000485,3.975,1.5,4.76317721094409,1.3800247481063,1.56091492686755,3.12182985373509,8,0.2,12
WBGene00000487,0.35,0.15,0.40355562548073,-1.04982212449868,-0.907440943324455,-1.81488188664891,8,0,1
WBGene00000488,5.225,0.65,8.3544256877076,1.65345479785087,2.12279142093041,4.24558284186083,8,0,21
WBGene00000490,5.3375,1.25,7.39071570089315,1.67475737855474,2.00022457748224,4.00044915496449,8,0,19
WBGene00000491,5.45,3.5,5.67651804743517,1.69561560867515,1.73633802494183,3.47267604988367,8,0.1,15
WBGene00000492,10.1625,4,11.945583463595,2.31870447487393,2.48036162542788,4.96072325085577,8,0.3,29
WBGene00000493,14.7625,7.5,16.7519668354836,2.69209018152348,2.81851567439148,5.63703134878296,8,0.2,45
WBGene00000496,3.4,2,4.38210647324516,1.22377543162212,1.47752953874325,2.95505907748651,8,0.3,14
WBGene00000497,15.625,2,24.788865588059,2.74887219562247,3.2103945841311,6.4207891682622,8,0.1,57
WBGene00000498,26.125,26,16.5308153804601,3.26289271028498,2.80522623792794,5.61045247585589,8,7,55
WBGene00000499,2.075,0.9,2.31501311319952,0.729961153682662,0.839415351971189,1.67883070394238,8,0.2,7
WBGene00000500,74.5,69.5,28.9630306227981,4.31079912538551,3.36602021061952,6.73204042123904,8,31,117
WBGene00000501,1.2,0.3,2.37065391822594,0.182321556793955,0.8631658319528,1.7263316639056,8,0,7
WBGene00000502,44.125,39,19.758813584973,3.78702651525346,2.98359964927087,5.96719929854174,8,13,80
WBGene00000503,280.125,166.5,277.389585498189,5.63523593212109,5.62542296391061,11.2508459278212,8,6,716
WBGene00000506,26.625,30.5,9.05439908868296,3.28185062402959,2.20325072675704,4.40650145351407,8,11,35
WBGene00000507,24.75,27.5,13.9667973627252,3.2088254890147,2.63668289592922,5.27336579185845,8,3,43
WBGene00000508,58.625,67,32.0799781795437,4.07116122676644,3.46823210280929,6.93646420561859,8,6,92
WBGene00000509,19.5,18,11.1867268288297,2.9704144655697,2.41472797094054,4.82945594188108,8,3,35
WBGene00000510,8.05,1.85,10.6188511619666,2.08567209143047,2.36263083312296,4.72526166624591,8,0,25
WBGene00000511,5.55,6,3.62018152662464,1.71379792775834,1.28652417005686,2.57304834011371,8,0.4,11
WBGene00000512,13,11.5,6.50274667242345,2.56494935746154,1.87222465263437,3.74444930526875,8,6,25
WBGene00000513,0.675,0.05,1.16220234284495,-0.393042588109607,0.150316776527554,0.300633553055108,8,0,3
WBGene00000514,17.25,17,8.5146931829632,2.84781214347737,2.14179328093031,4.28358656186063,8,4,29
WBGene00000515,9.95,11,5.67374907547281,2.2975725511705,1.73585011184035,3.47170022368071,8,0.6,19
WBGene00000516,268.625,161,278.360474154339,5.59331635496267,5.62891694336052,11.257833886721,8,4,746
WBGene00000517,32.5,32.5,9.95705062470093,3.48124008933569,2.29828090572575,4.59656181145149,8,19,45
WBGene00000518,7.1625,3.5,8.09478447608617,1.96885908204086,2.0912199624498,4.1824399248996,8,0.3,20
WBGene00000519,16.375,15,6.47936284345481,2.79575578152132,1.86862217890246,3.73724435780492,8,8,27
WBGene00000520,12.625,9,8.4335638967165,2.53567897516142,2.13221944622325,4.26443889244649,8,5,26
WBGene00000521,16.65,2.5,28.8078362355007,2.81241021642645,3.36064744164216,6.72129488328432,8,0,83
WBGene00000522,3.3,1.1,4.64358236094259,1.19392246847243,1.5354861289007,3.07097225780141,8,0,12
WBGene00000523,35.25,20.5,39.9776723398735,3.56246552925828,3.6883211067639,7.3766422135278,8,2,98
WBGene00000524,9.5,2,13.490737563232,2.2512917986065,2.6020033435384,5.2040066870768,8,0,31
WBGene00000525,0.05,0,0.10690449676497,-2.99573227355399,-2.23581939668178,-4.47163879336357,8,0,0.3
WBGene00000526,52.75,23.5,65.307514334657,3.96556377235618,4.1791071036995,8.358214207399,8,2,167
WBGene00000527,14.8625,6.5,17.2591124999437,2.6988412620169,2.84834026486302,5.69668052972604,8,0.4,41
WBGene00000528,7.4375,2,10.2304779248786,2.00653477087175,2.32537129684673,4.65074259369347,8,0.1,26
WBGene00000529,0.7875,0.2,1.35059510692774,-0.238891908282349,0.300545315264241,0.601090630528482,8,0,4
WBGene00000530,2.075,1.5,2.32179118047129,0.729961153682662,0.842338948340759,1.68467789668152,8,0,7
WBGene00000531,0.1375,0,0.350255009141299,-1.98413136187551,-1.04909379225045,-2.09818758450089,8,0,1
WBGene00000532,42.625,44.5,24.0234260670704,3.75244093560368,3.17902944041358,6.35805888082715,8,8,76
WBGene00000533,10.125,10,4.01559460105225,2.3150076129926,1.39018543134092,2.78037086268184,8,3,16
WBGene00000534,221.75,257.5,87.6042236424706,5.40155062118969,4.47282921187673,8.94565842375346,8,35,294
WBGene00000535,3.975,1.5,5.35503768160678,1.3800247481063,1.67803774058957,3.35607548117915,8,0.5,16
WBGene00000536,39.875,44.5,17.1334051323306,3.68574956110501,2.84103007438718,5.68206014877436,8,8,60
WBGene00000539,2.1625,0.55,2.86901551058895,0.771264959823897,1.05396894325473,2.10793788650945,8,0,7
WBGene00000540,13.25,12,4.16619044897648,2.58399755243223,1.42700205686265,2.85400411372529,8,6,18
WBGene00000541,6.35,2.5,8.50008403319806,1.8484548129046,2.140076049706,4.28015209941199,8,0.3,21
WBGene00000542,30.75,25.5,25.5552622481443,3.42588999425253,3.24084325427458,6.48168650854917,8,3,90
WBGene00000543,17.5,19.5,9.05538513813742,2.86220088092947,2.20335962363213,4.40671924726425,8,3,28
WBGene00000544,0.55,0.45,0.392792202424786,-0.59783700075562,-0.934474553959592,-1.86894910791918,8,0.1,1
WBGene00000545,10.625,9.5,7.57698583116758,2.36320971481048,2.02511547296829,4.05023094593657,8,2,25
WBGene00000546,0.35,0.25,0.370328039909021,-1.04982212449868,-0.993366071787784,-1.98673214357557,8,0,1
WBGene00000547,23.25,15.5,23.3956650441304,3.14630513203337,3.15255075067757,6.30510150135515,8,1,60
WBGene00000548,74.125,76,53.6721196578953,4.30575285731789,3.98289367968677,7.96578735937353,8,4,140
WBGene00000549,42.625,48.5,19.7045136236056,3.75244093560368,2.98084772744995,5.96169545489991,8,14,72
WBGene00000550,54.25,55.5,42.7676446460572,3.99360299242057,3.75578185048759,7.51156370097518,8,3,99
WBGene00000551,0,0,0,-Inf,-Inf,-Inf,8,0,0
WBGene00000552,503.875,381.5,447.149204085488,6.22232822143733,6.10289232881853,12.2057846576371,8,39,1344
WBGene00000553,23.55,4,35.5713769362792,3.15912582046243,3.5715412958178,7.14308259163559,8,0.2,87
WBGene00000554,91.625,52,91.9703950813987,4.51770416020682,4.5214667326692,9.0429334653384,8,6,234
WBGene00000555,0.0125,0,0.0353553390593274,-4.38202663467388,-3.34230586383396,-6.68461172766793,8,0,0.1
WBGene00000556,0.3875,0,0.737636185973236,-0.948039430188735,-0.304304548868766,-0.608609097737531,8,0,2
WBGene00000557,28.4875,1,51.0063143850137,3.3494653945718,3.93194943653118,7.86389887306235,8,0,128
WBGene00000558,2.25,0,5.59974489214847,0.810930216216329,1.72272104172996,3.44544208345991,8,0,16
WBGene00000559,0.1,0,0.282842712474619,-2.30258509299405,-1.26286432215413,-2.52572864430826,8,0,0.8
WBGene00000560,0.3875,0,1.05618924170137,-0.948039430188735,0.0546673753851646,0.109334750770329,8,0,3
WBGene00000561,60,39.5,56.4902014259363,4.0943445622221,4.03406719702273,8.06813439404546,8,0,166
