WBID,Phi_WholeGenome
WBGene00077701,0.669273257
WBGene00017090,0.730085135
WBGene00020040,1.887146235
WBGene00020039,2.090638161
WBGene00020032,1.496163964
WBGene00020033,1.969802976
WBGene00020034,0.707433224
WBGene00002137,0.98582381
WBGene00002138,0.92762351
NA,0.568994224
WBGene00002139,0.477081299
WBGene00020035,1.594981909
WBGene00020036,1.309773564
WBGene00020037,1.061903238
WBGene00004464,1.434507132
WBGene00020038,1.277691126
WBGene00020031,0.714179873
WBGene00020030,0.783359945
WBGene00004093,1.632830024
WBGene00004093,1.267018318
WBGene00004093,1.604991078
WBGene00015975,1.024638414
WBGene00015975,1.075122595
WBGene00015974,1.245025039
WBGene00015973,0.56184417
WBGene00015972,0.651222765
WBGene00001985,0.615376592
WBGene00015971,1.208302498
WBGene00015970,1.206954837
WBGene00015976,0.654893577
WBGene00015976,0.657708526
WBGene00003516,0.964798272
WBGene00003516,1.00905025
WBGene00003516,1.030777693
WBGene00003516,0.930443466
WBGene00003516,1.008562684
WBGene00016605,1.45389998
WBGene00003584,0.936947465
WBGene00016606,0.771389723
WBGene00007001,0.803133488
WBGene00016608,0.89518398
WBGene00016609,0.744980931
WBGene00016609,0.798767745
WBGene00016603,0.660417259
WBGene00016603,0.664307237
WBGene00016602,0.827806354
WBGene00016602,0.753555298
WBGene00016607,1.830929637
WBGene00000382,0.819244027
WBGene00016601,1.223844767
WBGene00021631,0.675737619
WBGene00021630,1.456772208
WBGene00021632,0.780916572
NA,0.965898752
NA,0.99563545
WBGene00021628,1.366234541
NA,0.856810629
WBGene00021628,1.350077987
NA,1.487013578
NA,1.488537073
NA,1.531702042
WBGene00000045,0.688196123
WBGene00022833,0.868604422
WBGene00022834,1.447768569
WBGene00022832,0.739423096
WBGene00022835,0.667842269
WBGene00003061,1.687128663
WBGene00022831,0.944512725
WBGene00022836,1.03407371
WBGene00022830,0.982308328
WBGene00000962,1.236838579
NA,1.223149896
WBGene00020655,0.538224757
WBGene00015704,0.676286876
WBGene00020656,0.629410088
WBGene00195180,0.579409063
WBGene00016562,0.511927068
WBGene00016562,0.513597131
WBGene00016562,0.533433914
WBGene00016562,0.523921728
WBGene00001231,1.638465643
WBGene00000787,1.25127852
WBGene00016567,0.812085569
WBGene00016564,0.992357612
WBGene00016566,0.517175972
WBGene00016561,0.911598563
WBGene00016561,0.842223167
WBGene00016561,0.964364171
WBGene00016561,0.872469604
WBGene00016565,1.139205456
WBGene00016561,1.125883937
WBGene00016561,0.950660944
NA,1.041416168
NA,0.547599256
WBGene00020131,0.639775336
NA,0.598925591
NA,0.426717907
WBGene00022470,0.914323926
WBGene00022471,0.852521002
WBGene00022472,1.075716615
WBGene00044754,0.613875568
WBGene00022473,0.71977371
NA,0.708611786
WBGene00022474,0.741942406
WBGene00022469,0.789880693
WBGene00044441,1.053976774
WBGene00022467,1.222770095
WBGene00022475,0.733039737
WBGene00022475,0.801826
NA,0.646336854
NA,0.646985292
NA,0.73582226
WBGene00004113,0.813379288
WBGene00017009,0.537365794
WBGene00017009,0.648310006
WBGene00000440,0.631853163
WBGene00000629,0.646827102
WBGene00017001,0.513014495
WBGene00044421,1.027938128
WBGene00017002,0.861564815
WBGene00017003,0.875956535
WBGene00017003,0.763672888
WBGene00004479,3.071259022
WBGene00004436,2.929993391
WBGene00017007,0.724711716
WBGene00017007,0.689654529
WBGene00017007,0.834018946
WBGene00045048,0.813920438
WBGene00017006,0.523662567
WBGene00017004,0.850590944
WBGene00017011,0.716392994
WBGene00017005,1.003134727
WBGene00016654,0.859939039
WBGene00016650,0.757869124
NA,0.760489345
WBGene00016650,0.90151155
WBGene00016653,1.78196013
WBGene00016655,2.572783709
WBGene00016652,0.914047778
WBGene00022466,0.620475054
WBGene00015008,0.661831617
WBGene00004415,2.963411808
WBGene00015011,0.829699874
NA,0.552740037
WBGene00015009,0.598316967
NA,0.766562819
WBGene00015010,0.807729304
NA,0.789468825
WBGene00015007,0.60566932
NA,0.610108733
WBGene00015007,0.608592749
NA,0.613772094
WBGene00015007,0.611191511
WBGene00015007,0.616622865
NA,0.61706841
WBGene00206362,0.762769163
WBGene00015006,0.629493117
WBGene00006961,0.853119314
WBGene00006791,0.880270898
WBGene00006791,0.876811147
WBGene00006791,0.874373257
WBGene00006791,0.702737927
WBGene00020212,0.400748372
WBGene00007053,0.892391324
WBGene00021112,0.823148847
WBGene00021111,0.469213337
WBGene00021113,2.045076847
WBGene00021110,0.891825974
WBGene00021114,1.353491545
WBGene00021115,1.134255886
WBGene00021109,1.052653193
WBGene00015696,0.822525501
WBGene00015695,0.547829568
WBGene00015695,0.544655025
WBGene00015694,0.504252613
WBGene00015693,0.682904303
WBGene00015692,0.59655273
WBGene00015697,0.69197005
WBGene00015697,0.645226836
WBGene00002694,1.033296347
WBGene00015691,0.742054582
WBGene00015698,1.43213737
NA,1.277696967
WBGene00019769,1.088092923
WBGene00019768,1.135367632
WBGene00019767,1.900450349
WBGene00019770,1.662840009
WBGene00019770,1.663577199
NA,0.650020659
WBGene00019771,0.64253068
NA,2.14003253
NA,2.133293152
WBGene00006984,0.704122961
WBGene00018798,0.550058424
WBGene00018798,0.608963668
WBGene00018797,0.879024148
WBGene00019012,0.666322291
WBGene00019013,1.074631214
WBGene00002034,0.917829871
WBGene00019011,0.669609249
WBGene00019011,0.507604361
WBGene00019011,0.677483916
NA,1.1671139
WBGene00019010,1.078867912
WBGene00019009,0.791966617
WBGene00019008,1.385213137
WBGene00019008,1.365761042
WBGene00019008,1.380118251
WBGene00015303,0.771772504
WBGene00015303,0.552658558
WBGene00017795,0.517655492
WBGene00001592,0.959615111
WBGene00017674,0.823730648
NA,0.78093636
WBGene00017673,1.383221745
WBGene00017672,1.5569911
WBGene00017671,1.239085913
WBGene00017675,1.732670903
WBGene00017676,0.679339111
WBGene00002075,0.983233809
WBGene00017886,0.739784777
WBGene00017886,0.647937715
WBGene00017888,0.740430593
WBGene00017885,0.904987991
WBGene00017885,0.904657543
WBGene00017885,0.882158518
WBGene00017885,0.880999386
WBGene00017885,0.909408271
WBGene00017885,0.910186052
WBGene00017885,0.931063294
WBGene00017885,0.930342555
WBGene00017889,1.842145562
WBGene00017887,0.741001427
NA,1.13258934
WBGene00001860,1.191496372
WBGene00044431,0.918935537
WBGene00021015,1.747244358
WBGene00021014,1.350681067
WBGene00000155,1.262077808
WBGene00021016,0.702446461
WBGene00044432,0.559939444
WBGene00004900,1.06466341
WBGene00195069,0.751014531
WBGene00003906,0.809662998
WBGene00021017,0.74627763
NA,0.852292776
WBGene00001117,0.865845203
WBGene00003221,0.664720833
WBGene00003221,0.695902348
WBGene00001050,0.879160643
WBGene00018792,0.966104865
WBGene00006058,1.500034451
WBGene00018789,0.741328895
WBGene00018791,0.766715109
WBGene00003934,2.163916111
WBGene00016730,0.737499475
WBGene00002979,0.751646221
NA,0.788267493
WBGene00002979,0.789914131
WBGene00002979,0.769571245
WBGene00002979,0.679187417
WBGene00002979,0.668976843
WBGene00016729,0.795826793
WBGene00016731,1.203939199
WBGene00016732,1.495822668
WBGene00016733,1.396598339
WBGene00016728,0.713468134
WBGene00016734,0.576708615
WBGene00016734,0.583232045
WBGene00016727,0.429527193
WBGene00016735,0.830988288
WBGene00016735,0.800744951
WBGene00016735,0.838438272
WBGene00016735,0.808004081
WBGene00016735,0.713460982
WBGene00016735,0.699620187
WBGene00016735,0.720099628
WBGene00016735,0.707218587
WBGene00016258,1.799158931
WBGene00002213,0.611872256
NA,0.586744845
WBGene00016259,0.552994072
WBGene00022465,0.831580937
WBGene00004959,1.243145466
WBGene00000502,0.861241519
WBGene00003924,2.054512262
WBGene00022460,0.843003035
WBGene00000001,0.711678803
WBGene00045212,0.779314458
WBGene00022462,1.082399249
WBGene00022462,0.930775166
WBGene00022463,0.747642457
WBGene00022459,0.567444503
WBGene00022459,0.580331683
NA,0.962551475
WBGene00003132,0.796040952
WBGene00022458,0.854187012
WBGene00022457,0.91245085
WBGene00022456,1.15492928
WBGene00022456,1.155027747
WBGene00003475,0.655591607
WBGene00022455,1.163276911
WBGene00006797,0.482102543
WBGene00022454,0.839426458
WBGene00004094,1.468360066
WBGene00002804,0.823512673
WBGene00001833,0.914987624
WBGene00001833,0.932920337
WBGene00004955,1.173219323
WBGene00003792,0.886213183
WBGene00003792,0.919070601
WBGene00018909,0.828151762
WBGene00000272,0.979245126
WBGene00018908,0.486726522
WBGene00016328,0.780293405
WBGene00016329,0.541504264
WBGene00004771,0.880317986
WBGene00016330,0.514658689
WBGene00016327,1.231777549
WBGene00015092,0.800971031
WBGene00015092,0.842292309
WBGene00002583,0.671904683
NA,0.674463451
WBGene00015093,0.827420294
WBGene00015094,1.655907869
WBGene00015094,1.686569691
WBGene00015091,0.54737556
WBGene00195057,0.607736051
WBGene00015095,1.189519763
WBGene00015096,1.103765249
WBGene00015312,1.326076984
WBGene00015312,1.319539666
WBGene00000540,0.678647518
WBGene00000965,0.793584824
WBGene00001022,0.58603406
WBGene00001333,1.531277657
WBGene00001333,1.540837526
WBGene00015313,1.424831986
NA,0.65334487
WBGene00002717,0.649183035
WBGene00002717,0.652752399
WBGene00002717,0.785118222
WBGene00018596,0.471869767
WBGene00018598,0.672939181
WBGene00018599,0.913653612
WBGene00018595,1.056558609
WBGene00018594,0.575938106
WBGene00004965,1.076563001
WBGene00018601,0.845241487
WBGene00195179,0.702704489
WBGene00018600,0.550068974
WBGene00018865,0.976227224
WBGene00000150,0.76094836
WBGene00018864,0.69939065
WBGene00018866,1.071979761
WBGene00000966,0.768370032
WBGene00000966,0.793143511
WBGene00000966,0.960633099
WBGene00004087,0.490151763
WBGene00018863,0.622777522
WBGene00018863,0.566479921
WBGene00018863,0.701788008
WBGene00018863,0.566113114
WBGene00018867,0.999638379
NA,0.996784985
WBGene00004131,1.082196236
NA,1.047151923
WBGene00004131,1.086227417
WBGene00004131,1.070932627
WBGene00016041,0.553924561
WBGene00016042,0.714509785
WBGene00016043,0.459459811
WBGene00016040,1.459280014
WBGene00001491,0.853815019
WBGene00001491,0.844363391
WBGene00001491,0.836112797
WBGene00000761,0.583585262
WBGene00016278,1.053165674
WBGene00016278,1.077226758
WBGene00017855,0.853853881
WBGene00017854,1.45622623
WBGene00017853,0.898896277
NA,2.17935729
WBGene00000230,2.383656263
WBGene00017852,0.855248034
WBGene00017852,0.865695298
WBGene00001067,2.503841639
WBGene00017858,0.487443984
WBGene00017851,1.149490476
WBGene00017860,0.756687701
WBGene00020262,1.232633114
WBGene00001859,0.547288656
WBGene00020263,0.561885059
WBGene00015635,0.647104502
WBGene00015635,0.651436925
WBGene00015635,0.636700034
WBGene00004431,2.760565519
WBGene00015636,0.550850272
WBGene00206357,0.909446657
WBGene00015634,1.351768851
WBGene00015633,0.718763769
NA,0.788853049
WBGene00015632,0.747995257
WBGene00019076,0.852961123
WBGene00019077,0.84357518
WBGene00019079,0.999132812
WBGene00019079,1.01342392
WBGene00019079,0.889146566
WBGene00019079,0.998900712
NA,1.011467338
WBGene00019075,0.701446414
WBGene00185086,1.058450818
WBGene00194697,0.513498783
WBGene00019080,0.504888058
WBGene00019074,0.550493598
WBGene00019081,1.022643924
WBGene00019082,0.832561553
WBGene00019083,0.5300529
WBGene00006594,0.51804471
WBGene00006594,0.523670435
WBGene00006594,0.521003664
WBGene00006594,0.55501008
WBGene00006594,0.562027872
WBGene00006594,0.560714185
WBGene00019693,1.571320772
WBGene00006594,0.845009387
WBGene00019692,0.605078816
WBGene00019713,0.882362604
WBGene00019713,1.108585596
WBGene00019713,1.144921184
WBGene00000474,1.750235558
WBGene00019712,0.516817212
NA,1.626365185
WBGene00019711,0.757907689
WBGene00019710,0.613047242
WBGene00006508,0.60101825
NA,0.581466317
WBGene00006508,0.700043499
NA,0.796697497
NA,0.919443965
WBGene00006508,0.787896991
NA,0.907623827
WBGene00006508,0.575063109
WBGene00006726,1.289993286
WBGene00006919,2.081837893
WBGene00018512,0.557789326
WBGene00018512,0.558976233
WBGene00018509,0.712924778
WBGene00000473,2.088963509
WBGene00018510,0.739331245
WBGene00018513,0.505053461
WBGene00018511,0.887272477
WBGene00018508,0.473828077
NA,0.513785183
WBGene00044616,0.630809844
WBGene00000630,0.462575257
WBGene00018890,0.754552007
WBGene00018891,0.688384891
WBGene00018892,0.876259863
WBGene00018893,0.837005854
WBGene00018894,0.970803976
WBGene00018895,1.204840422
WBGene00004224,0.419488221
WBGene00018896,0.381856292
WBGene00018897,0.570104957
WBGene00018897,0.549512744
WBGene00020558,0.581940711
WBGene00001039,0.758306563
NA,1.131586671
WBGene00006776,0.468136966
WBGene00003793,0.804464221
WBGene00020556,0.55876863
WBGene00002989,0.639299035
WBGene00015442,0.401978016
WBGene00018994,0.553714037
NA,1.005024672
WBGene00206363,0.569382966
NA,0.572888553
WBGene00004505,1.339584708
WBGene00044305,0.652724624
WBGene00000493,0.39166823
WBGene00018995,0.550671399
WBGene00045483,1.025763273
WBGene00020694,0.275043875
WBGene00020693,0.574061453
WBGene00020693,0.532794476
WBGene00001856,2.386809349
WBGene00004393,0.396256089
WBGene00000772,0.908338487
WBGene00001600,0.96775955
WBGene00003472,0.570096016
WBGene00003472,0.569252372
WBGene00015175,0.420375675
WBGene00015176,0.482231498
WBGene00015176,0.471002281
WBGene00003020,0.507713079
WBGene00016332,0.697645009
WBGene00001973,1.088353038
WBGene00003601,0.742823482
WBGene00016333,1.396856904
WBGene00016333,1.368607402
WBGene00016331,0.785355985
WBGene00016331,0.926280975
WBGene00018002,0.433012366
NA,0.808002651
NA,0.789046407
WBGene00000436,0.540084898
NA,0.629377544
WBGene00000631,0.711704791
WBGene00018003,0.568917096
WBGene00018001,0.781691074
WBGene00018004,1.272016406
WBGene00018000,1.230732441
WBGene00018005,0.62967664
NA,0.535830617
WBGene00018006,0.580168605
NA,0.552495956
NA,0.597520471
NA,0.965700865
WBGene00018006,1.002156138
NA,0.93777889
NA,0.988391876
NA,1.088533521
NA,0.896408021
WBGene00018009,0.524292886
NA,0.714437962
WBGene00018007,1.004832983
WBGene00018008,1.268633008
WBGene00016421,0.488571197
WBGene00016422,1.707875371
WBGene00016422,1.69750762
WBGene00016422,1.699636102
WBGene00003996,0.552246213
WBGene00003996,0.563118219
WBGene00003996,0.565867186
WBGene00003996,0.577410877
WBGene00016420,1.553957939
WBGene00016419,0.516488016
NA,0.697261333
WBGene00004109,0.702860594
WBGene00016418,0.489529341
WBGene00015028,0.642455637
WBGene00015028,0.642881811
WBGene00015029,0.576068878
WBGene00000099,1.153093815
WBGene00001676,0.383253485
NA,0.362504423
WBGene00015030,0.800217807
WBGene00015031,0.431585014
WBGene00015027,0.366333246
WBGene00015032,0.963710368
WBGene00015033,0.932680964
WBGene00015034,0.80872339
WBGene00015026,0.615045547
WBGene00000232,0.513506174
WBGene00000232,0.756530881
WBGene00000232,0.530594707
WBGene00015504,1.066438317
WBGene00015501,0.400906205
WBGene00015501,0.399670243
WBGene00004803,0.504261494
WBGene00006823,0.523223698
NA,0.501414657
WBGene00044414,0.87043488
WBGene00015500,1.427635908
WBGene00015505,1.019004941
WBGene00015505,1.040618062
WBGene00004380,0.914683402
WBGene00015499,0.630187213
WBGene00000814,0.658981979
WBGene00194700,1.415978551
WBGene00015001,0.411587983
WBGene00006932,0.54601723
NA,0.546005726
WBGene00006932,0.620176256
WBGene00016155,1.357130051
WBGene00006492,0.439011216
WBGene00016154,0.337581217
WBGene00000429,0.620844305
WBGene00016156,0.905906558
WBGene00016157,0.96304363
WBGene00016157,0.92060411
WBGene00016158,0.760092735
WBGene00016159,0.585194528
WBGene00023409,1.131377578
WBGene00022749,1.432558894
WBGene00022750,0.73018986
WBGene00022750,0.692048907
WBGene00001819,1.007446647
WBGene00001819,0.992225468
WBGene00022751,1.284181595
WBGene00022752,1.452316165
NA,1.869122267
WBGene00022748,1.334465981
WBGene00022753,1.581024766
WBGene00022754,2.214944601
WBGene00020840,2.251144648
WBGene00020841,1.424416661
WBGene00006044,1.919169784
WBGene00044611,0.634496629
WBGene00020842,0.686165214
WBGene00020843,0.924506962
WBGene00020839,1.275161505
WBGene00020838,0.92938447
NA,1.02382648
WBGene00020838,1.01136899
WBGene00020838,0.93794471
WBGene00020838,1.003866076
WBGene00003878,0.980004966
WBGene00018981,0.61313349
WBGene00018982,0.7394678
WBGene00018980,0.664834023
WBGene00018979,0.7446872
WBGene00050896,0.683777452
WBGene00018978,0.899684191
WBGene00045498,0.753007472
WBGene00020379,1.601371527
WBGene00020379,2.060272932
WBGene00020380,1.109928012
WBGene00020381,0.832560837
WBGene00020382,1.087272167
WBGene00020378,0.78639257
WBGene00020377,1.0194875
WBGene00020377,0.844810843
WBGene00020383,0.637384713
WBGene00000500,0.954030395
WBGene00020376,0.594385982
WBGene00020375,1.144607544
WBGene00020259,0.755882978
WBGene00020260,0.912109256
WBGene00000632,1.253179431
WBGene00020261,0.932839155
WBGene00020258,0.414217234
NA,1.430748582
WBGene00020347,1.451425433
WBGene00020347,1.406100154
WBGene00020348,0.599757552
WBGene00001497,1.188724518
WBGene00001497,1.235167146
WBGene00206356,0.652335167
NA,0.767518461
WBGene00020346,0.766732872
WBGene00020346,0.930436134
WBGene00020346,0.880928397
WBGene00020346,0.756444156
WBGene00020346,0.7734465
WBGene00020346,0.716158092
WBGene00004486,2.918737173
WBGene00020349,0.64322108
WBGene00020345,0.851034462
WBGene00020350,1.160921454
WBGene00000633,0.459859043
WBGene00016752,1.163776994
WBGene00016751,0.401482195
