GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
WBGene00021976,elongating embryo Ce,6615,1109,307.75,21.49471974
WBGene00019304,L1 larva Ce,16878,2064,786.75,21.4528122
WBGene00018743,elongating embryo Ce,92431,8683,4316,21.41589435
WBGene00003752,L1 larva Ce,126762,20281,5920.25,21.41159579
WBGene00016997,L1 larva Ce,39947,3312,1872.25,21.33635999
WBGene00044631,elongating embryo Ce,6798,1126,319.5,21.27699531
WBGene00006541,adult Ce,8694,1131,409.25,21.24373855
WBGene00003661,L1 larva Ce,49900,2600,2349.25,21.24082154
WBGene00004811,L1 larva Ce,12069,2025,569.5,21.19227392
WBGene00020051,L1 larva Ce,33158,3144,1566,21.17369093
WBGene00008886,L1 larva Ce,29937,3795,1414.5,21.16436903
WBGene00019513,L1 larva Ce,13752,933,651.25,21.11631478
WBGene00023408,L1 larva Ce,28309,2936,1359.5,20.82309673
WBGene00008891,L1 larva Ce,18463,3313,888.5,20.77996624
WBGene00000219,L1 larva Ce,1036265,150710,49944.25,20.7484345
WBGene00011984,L1 larva Ce,20457,2268,990.25,20.65841959
WBGene00018886,L1 larva Ce,21452,2429,1039,20.64677575
WBGene00002024,L1 larva Ce,59851,4026,2900.5,20.63471815
WBGene00017513,L1 larva Ce,27679,2800,1342.5,20.61750466
WBGene00015484,L1 larva Ce,188445,12368,9141,20.61535937
WBGene00020976,elongating embryo Ce,12441,1088,607,20.49588138
WBGene00015107,L1 larva Ce,11018,1068,538.25,20.4700418
WBGene00017569,L1 larva Ce,22332,1747,1094,20.41316271
WBGene00010492,adult Ce,8850,1522,433.75,20.40345821
WBGene00012759,L1 larva Ce,88453,7943,4335.5,20.40202975
WBGene00011429,dauer larva Ce,9146,1563,450.75,20.29062673
WBGene00018257,L1 larva Ce,26474,2306,1307.75,20.24393041
WBGene00007041,L1 larva Ce,27128,3146,1343.25,20.19579378
WBGene00003386,L1 larva Ce,7700,898,381.75,20.1702685
WBGene00006632,L1 larva Ce,5788,680,287,20.16724739
WBGene00003474,adult Ce,35031,4130,1742.5,20.10387374
WBGene00011763,L1 larva Ce,378142,34315,18864,20.0456955
WBGene00011227,L1 larva Ce,16277,1905,812.25,20.03939674
WBGene00219313,elongating embryo Ce,28750,4053,1435,20.03484321
WBGene00003107,L2L3_larva,7458,567,372.75,20.00804829
WBGene00001149,L1 larva Ce,225028,28921,11276.75,19.95504024
WBGene00016894,L1 larva Ce,99007,14668,4963.75,19.94600856
WBGene00002128,L1 larva Ce,40061,5752,2012.25,19.90856007
WBGene00014089,elongating embryo Ce,14715,2221,740.25,19.87841945
WBGene00006464,L1 larva Ce,6046,637,305,19.82295082
WBGene00017600,L1 larva Ce,13448,1888,680.5,19.76193975
WBGene00014171,L1 larva Ce,48540,5945,2460.5,19.72769762
WBGene00003514,L1 larva Ce,630659,78916,31973.25,19.72458227
WBGene00015570,dauer larva Ce,6693,1128,339.75,19.69977925
WBGene00003473,dauer larva Ce,78150,12239,3967.25,19.69878379
WBGene00011060,L1 larva Ce,49395,7340,2515.25,19.63820694
WBGene00011665,elongating embryo Ce,5364,930,273.25,19.63037511
WBGene00000295,L1 larva Ce,8342,729,427,19.53629977
WBGene00007260,L1 larva Ce,58023,5531,2972,19.52321669
WBGene00022026,L1 larva Ce,20953,1866,1074,19.50931099
WBGene00021171,L1 larva Ce,9378,1578,486.25,19.28637532
WBGene00001544,L1 larva Ce,5687,517,295.75,19.22907861
WBGene00022474,L1 larva Ce,13463,1613,701,19.20542083
WBGene00020767,L1 larva Ce,7168,665,374,19.1657754
WBGene00019327,L1 larva Ce,288465,21087,15060.75,19.15342861
WBGene00023498,L1 larva Ce,29960,2647,1567,19.11933631
WBGene00015776,L1 larva Ce,116794,16065,6111.75,19.10974762
WBGene00004145,L1 larva Ce,84072,9510,4411.75,19.05638352
WBGene00010575,L1 larva Ce,18016,2883,945.75,19.04943167
WBGene00010838,L1 larva Ce,18003,1950,945.75,19.03568596
WBGene00018221,L1 larva Ce,26221,4120,1378,19.02830189
WBGene00013135,elongating embryo Ce,45944,7186,2422,18.96944674
WBGene00019831,L1 larva Ce,657524,43798,34733.5,18.93054256
WBGene00004912,L1 larva Ce,10598,762,561,18.8912656
WBGene00013970,L1 larva Ce,35456,4842,1879,18.8696115
WBGene00006475,L1 larva Ce,6516,928,345.5,18.85962373
WBGene00021583,L1 larva Ce,25671,4887,1363.5,18.82728273
WBGene00022100,L1 larva Ce,39428,3751,2097.5,18.79761621
WBGene00004083,L1 larva Ce,32144,4153,1715.75,18.73466414
WBGene00004776,L1 larva Ce,5848,644,313.5,18.6539075
WBGene00019284,L1 larva Ce,39487,6582,2125.75,18.57556157
WBGene00017756,dauer larva Ce,19556,2647,1053,18.57169991
WBGene00001453,L1 larva Ce,49918,6208,2689.25,18.56205262
WBGene00007487,L1 larva Ce,10992,1480,592.5,18.55189873
WBGene00017028,elongating embryo Ce,37232,3987,2007.75,18.54414145
WBGene00004242,adult Ce,6858,579,370.25,18.52261985
WBGene00016204,L2L3_larva,5765,1121,311.5,18.50722311
WBGene00003567,L1 larva Ce,596674,62513,32268.75,18.49076893
WBGene00016384,L1 larva Ce,87938,7150,4763.5,18.46079563
WBGene00009600,dauer larva Ce,11163,2384,605,18.45123967
WBGene00019279,elongating embryo Ce,17569,2101,952.5,18.44514436
WBGene00000038,L1 larva Ce,6940,642,377.25,18.39628893
WBGene00012259,L1 larva Ce,11914,1396,649.5,18.34334103
WBGene00016310,L1 larva Ce,6894,947,377,18.28647215
WBGene00003887,L1 larva Ce,18053,2545,990,18.23535354
WBGene00020229,L1 larva Ce,69398,10214,3806,18.2338413
WBGene00008168,elongating embryo Ce,5792,529,318,18.21383648
WBGene00003678,L1 larva Ce,167798,29410,9237.5,18.16487145
WBGene00004349,L1 larva Ce,28068,3214,1546.5,18.14936954
WBGene00000473,adult Ce,47233,4297,2605.5,18.12819037
WBGene00000898,L1 larva Ce,223700,18158,12357.5,18.10236698
WBGene00018376,L1 larva Ce,15195,2163,840.25,18.0839036
WBGene00009876,L1 larva Ce,6958,795,386.25,18.01423948
WBGene00007525,L1 larva Ce,6581,969,366.5,17.95634379
WBGene00019479,L1 larva Ce,70545,7642,3933,17.93668955
WBGene00012783,L1 larva Ce,10199,1229,569.75,17.9008337
WBGene00010491,elongating embryo Ce,7355,757,412.75,17.81950333
WBGene00003404,L1 larva Ce,121584,12797,6826.5,17.81059108
WBGene00017675,L1 larva Ce,351940,35854,19814,17.76218835
WBGene00020948,adult Ce,8635,1295,486.75,17.74011299
WBGene00017663,L1 larva Ce,105358,17073,5961,17.67455125
WBGene00019619,L1 larva Ce,70334,13245,3979.5,17.67407966
WBGene00002981,L1 larva Ce,332272,36126,18818,17.65713678
WBGene00001692,dauer larva Ce,56444,4502,3197.5,17.65254105
WBGene00008100,L1 larva Ce,10745,928,609.5,17.62920427
WBGene00022856,L1 larva Ce,288068,31083,16345,17.62422759
WBGene00006615,L1 larva Ce,15943,1560,905.5,17.60684705
WBGene00012398,dauer larva Ce,13329,2852,758.5,17.57284113
WBGene00010251,L1 larva Ce,30183,3295,1717.75,17.57124145
WBGene00004827,elongating embryo Ce,23505,3312,1342.75,17.50512009
WBGene00001709,L1 larva Ce,24414,2627,1408,17.33948864
WBGene00007553,L1 larva Ce,16405,1887,946.25,17.33685601
WBGene00016319,elongating embryo Ce,12252,2367,711,17.23206751
WBGene00022781,L1 larva Ce,364918,50029,21189.5,17.22164279
WBGene00022181,L1 larva Ce,6819,777,399.5,17.06883605
WBGene00019263,L1 larva Ce,55284,10930,3239.75,17.06427965
WBGene00015716,L1 larva Ce,9865,995,578.5,17.05272256
WBGene00006811,L1 larva Ce,42939,4526,2518.75,17.04774194
WBGene00016866,L1 larva Ce,43404,5144,2551,17.01450412
WBGene00003605,L1 larva Ce,14192,2266,834.25,17.01168714
WBGene00004924,L1 larva Ce,180013,29356,10644,16.91215708
WBGene00004316,L1 larva Ce,45320,6395,2686.25,16.87110284
WBGene00003628,L1 larva Ce,54886,4397,3254,16.86724032
WBGene00020920,elongating embryo Ce,10999,1283,652.75,16.85024895
WBGene00001683,adult Ce,14751,1451,876,16.8390411
WBGene00007878,L1 larva Ce,9933,1010,590.25,16.82846252
WBGene00014117,adult Ce,10998,1806,654,16.81651376
WBGene00022103,L2L3_larva,39202,5486,2343,16.73154076
WBGene00020341,dauer larva Ce,23089,3338,1381.75,16.70996924
WBGene00001881,L2L3_larva,11890,2168,713,16.67601683
WBGene00011226,L1 larva Ce,9766,694,586,16.66552901
WBGene00018657,L1 larva Ce,74760,5986,4493.25,16.63829077
WBGene00007664,L1 larva Ce,17715,2763,1074,16.49441341
WBGene00008439,L1 larva Ce,66631,8014,4044.75,16.47345324
WBGene00007170,elongating embryo Ce,24960,4987,1525.75,16.35916762
WBGene00019436,L1 larva Ce,8740,1386,535.25,16.32881831
WBGene00003889,L1 larva Ce,7496,1006,459.5,16.31338411
WBGene00008610,L1 larva Ce,22614,3742,1388.5,16.28664026
WBGene00022644,L2L3_larva,47029,9788,2891.75,16.26316244
WBGene00000653,L2L3_larva,6192,711,380.75,16.26263953
WBGene00044176,L1 larva Ce,29465,4406,1812.75,16.25430975
WBGene00017597,L1 larva Ce,22486,2426,1383.5,16.25298157
WBGene00003163,L1 larva Ce,252696,37748,15571.25,16.22836959
WBGene00003166,L1 larva Ce,35883,4746,2216.25,16.19086294
WBGene00016119,dauer larva Ce,19564,3689,1208.5,16.18866363
WBGene00003179,L1 larva Ce,8349,1092,516.75,16.15674891
WBGene00022175,L1 larva Ce,12492,1570,773.5,16.14996768
WBGene00016849,dauer larva Ce,13127,2117,813.25,16.14140793
WBGene00006309,L1 larva Ce,13851,1803,858.75,16.12925764
WBGene00021725,elongating embryo Ce,6980,1352,433,16.12009238
WBGene00020390,L1 larva Ce,13459,1699,835.75,16.10409812
WBGene00008783,L1 larva Ce,10844,1436,675,16.06518519
WBGene00016845,L1 larva Ce,20088,2588,1251,16.05755396
WBGene00000518,L1 larva Ce,19152,1866,1192.75,16.05701111
WBGene00003553,L2L3_larva,14473,2453,901.75,16.04990297
WBGene00012615,L2L3_larva,76299,13652,4762.75,16.01994646
WBGene00015245,L1 larva Ce,13968,1245,872,16.01834862
WBGene00015781,elongating embryo Ce,33322,7765,2081,16.01249399
WBGene00003682,L1 larva Ce,10382,1360,649,15.99691834
WBGene00021237,L1 larva Ce,43527,3432,2721.5,15.99375344
WBGene00004120,L2L3_larva,24360,3917,1523.25,15.99212211
WBGene00018468,L1 larva Ce,107485,11449,6725.25,15.98230549
WBGene00003865,adult Ce,20935,2347,1311.25,15.9656816
WBGene00016150,L1 larva Ce,16431,1733,1032.5,15.91380145
WBGene00007285,L1 larva Ce,6925,793,435.25,15.91039632
WBGene00000403,L1 larva Ce,400919,60422,25243.25,15.88222594
WBGene00000395,elongating embryo Ce,38525,5294,2432.75,15.83598808
WBGene00015660,dauer larva Ce,25073,2570,1583.75,15.83141279
WBGene00006741,L1 larva Ce,62216,5981,3935.5,15.80891882
WBGene00001444,L1 larva Ce,84522,17509,5347.75,15.8051517
WBGene00010244,L1 larva Ce,315513,32987,19968.5,15.80053584
WBGene00003230,adult Ce,57762,5708,3660.75,15.77873387
WBGene00006701,L1 larva Ce,134980,26023,8559.75,15.76915214
WBGene00015294,L1 larva Ce,16758,2239,1067.25,15.70203795
WBGene00044080,adult Ce,7256,1790,462.5,15.68864865
WBGene00002189,L1 larva Ce,214833,28315,13721.25,15.65695545
WBGene00016838,L1 larva Ce,14276,1283,913.5,15.62780515
WBGene00006513,L1 larva Ce,25979,2876,1665,15.603003
WBGene00019904,L1 larva Ce,15413,1826,988.5,15.59231158
WBGene00004265,L1 larva Ce,15306,2009,985.25,15.53514336
WBGene00020317,L1 larva Ce,152334,31485,9816.5,15.5181582
WBGene00001843,L1 larva Ce,124567,12055,8031.75,15.50932238
WBGene00009818,elongating embryo Ce,40086,7911,2585.5,15.5041578
WBGene00004266,L1 larva Ce,494290,53834,31881.75,15.50385409
WBGene00009729,L1 larva Ce,14895,2177,961.5,15.49141966
WBGene00004183,L1 larva Ce,17560,2426,1134,15.48500882
WBGene00003178,L1 larva Ce,29309,3735,1895,15.46649077
WBGene00015312,adult Ce,9294,1204,601.75,15.44495222
WBGene00013187,L1 larva Ce,7158,1046,464,15.42672414
WBGene00006779,L1 larva Ce,406149,42606,26341.75,15.4184517
WBGene00015019,elongating embryo Ce,5384,801,349.25,15.4158912
WBGene00001537,L1 larva Ce,7134,862,463,15.40820734
WBGene00000166,L1 larva Ce,6532,882,424.25,15.3965822
WBGene00001172,L1 larva Ce,840240,179907,54573.75,15.39641311
WBGene00008310,elongating embryo Ce,6617,1142,430.5,15.37049942
WBGene00000020,L1 larva Ce,41841,4596,2724.25,15.35872258
WBGene00009100,L1 larva Ce,12639,1573,825,15.32
WBGene00008890,L1 larva Ce,5434,525,355.25,15.29627023
WBGene00001891,L2L3_larva,11854,2753,777,15.25611326
WBGene00002195,L1 larva Ce,5391,902,354,15.22881356
WBGene00004123,L1 larva Ce,7030,1352,461.75,15.22468868
WBGene00045411,L1 larva Ce,7718,1513,507,15.22287968
WBGene00017834,L1 larva Ce,482359,68472,31746.75,15.19396474
WBGene00004243,adult Ce,6682,631,440,15.18636364
WBGene00020919,elongating embryo Ce,28646,3647,1890.25,15.15460918
WBGene00009772,L1 larva Ce,1482988,260038,98404.75,15.07028878
WBGene00001462,L1 larva Ce,42425,9016,2815.5,15.06837151
WBGene00015790,L1 larva Ce,26752,3314,1778.25,15.04400394
WBGene00018564,L1 larva Ce,109654,14573,7298.5,15.02418305
WBGene00021740,L1 larva Ce,9758,1387,650,15.01230769
WBGene00009050,L1 larva Ce,388060,41748,25870.25,15.00024159
WBGene00021068,L1 larva Ce,321514,42699,21439,14.99668828
WBGene00006749,L1 larva Ce,39337,4570,2632.5,14.94283001
WBGene00008601,L1 larva Ce,99101,9757,6661,14.87779613
WBGene00006527,L1 larva Ce,313110,29641,21046.25,14.87723466
WBGene00007877,L1 larva Ce,168815,33647,11352,14.87094785
WBGene00010731,L1 larva Ce,199750,21781,13432.5,14.87064954
WBGene00001171,L1 larva Ce,12422,1371,835.75,14.86329644
WBGene00003043,L1 larva Ce,84104,7690,5664,14.84887006
WBGene00011948,elongating embryo Ce,8213,1418,553.75,14.83160271
WBGene00017342,L1 larva Ce,55507,5492,3744.75,14.82261833
WBGene00007604,L1 larva Ce,18737,3235,1264.5,14.81771451
WBGene00016883,L1 larva Ce,9641,1076,651.25,14.80383877
WBGene00006614,L1 larva Ce,11154,2201,753.75,14.79800995
WBGene00021614,L1 larva Ce,18589,3195,1257.25,14.78544442
WBGene00008490,dauer larva Ce,10728,2368,726,14.7768595
WBGene00011212,L1 larva Ce,8735,1732,591.25,14.77378436
WBGene00003600,L1 larva Ce,147224,20331,9977,14.75633958
WBGene00020930,L1 larva Ce,184615,19241,12519.25,14.7464904
WBGene00007058,L1 larva Ce,185306,26477,12569.25,14.74280486
WBGene00013111,L1 larva Ce,89196,16681,6068.5,14.6981956
WBGene00004989,L2L3_larva,6516,996,444.5,14.6591676
WBGene00020586,L1 larva Ce,7498,1538,511.75,14.65168539
WBGene00003561,L1 larva Ce,49750,5442,3403,14.61945342
WBGene00021509,L1 larva Ce,10217,1568,699.75,14.6009289
WBGene00012481,adult Ce,6721,711,460.5,14.59500543
WBGene00003965,L1 larva Ce,41816,4729,2867.75,14.58146631
WBGene00016641,elongating embryo Ce,21980,4175,1509.75,14.55870177
WBGene00009701,adult Ce,6073,608,418.75,14.50268657
WBGene00016796,L1 larva Ce,8603,992,593.25,14.50147493
WBGene00012020,adult Ce,10637,1286,734.25,14.48689139
WBGene00001072,elongating embryo Ce,89079,23747,6153.5,14.47615178
WBGene00003957,L2L3_larva,15419,3270,1067,14.45079663
WBGene00006756,L1 larva Ce,13419,2133,930.25,14.42515453
WBGene00004347,L1 larva Ce,16475,3088,1142.75,14.41697659
WBGene00000668,adult Ce,35112,8328,2440,14.39016393
WBGene00020125,L1 larva Ce,7746,892,538.5,14.38440111
WBGene00006863,L1 larva Ce,86016,19330,5989.5,14.36113198
WBGene00008971,elongating embryo Ce,30954,6338,2160.75,14.3255814
WBGene00008089,L1 larva Ce,21441,3451,1497.75,14.31547321
WBGene00000976,L1 larva Ce,72679,8170,5086,14.2900118
WBGene00011487,L2L3_larva,10010,2090,700.5,14.289793
WBGene00019946,L1 larva Ce,99764,8812,6991,14.27034759
WBGene00003408,L1 larva Ce,21229,3377,1491,14.23809524
WBGene00009081,L1 larva Ce,33402,5888,2350.75,14.20908221
WBGene00021167,L1 larva Ce,10612,1299,747.5,14.19665552
WBGene00003745,L1 larva Ce,12430,1651,875.75,14.19354839
WBGene00003231,adult Ce,20931,3407,1478.75,14.1545224
WBGene00007929,dauer larva Ce,25459,6617,1801.5,14.13211213
WBGene00021468,elongating embryo Ce,54625,5570,3867.75,14.12319824
WBGene00008926,L1 larva Ce,65269,16293,4644.75,14.05220948
WBGene00001177,L1 larva Ce,161027,21033,11479,14.02796411
WBGene00009512,L1 larva Ce,5550,655,396,14.01515152
WBGene00007516,dauer larva Ce,55636,5170,3971,14.01057668
WBGene00006886,L1 larva Ce,15628,3945,1115.5,14.00986105
WBGene00002210,L1 larva Ce,98546,11886,7040.75,13.99652026
WBGene00008868,L1 larva Ce,7435,836,532,13.97556391
WBGene00013222,L1 larva Ce,8527,1640,610.75,13.96152272
WBGene00003728,L1 larva Ce,36465,5763,2612.25,13.95923055
WBGene00012628,elongating embryo Ce,11348,2334,813,13.95817958
WBGene00022200,L1 larva Ce,23758,3949,1704.25,13.94044301
WBGene00018731,L1 larva Ce,81467,14139,5854.25,13.91587308
WBGene00003907,L1 larva Ce,9700,1353,697.5,13.90681004
WBGene00013159,L1 larva Ce,9251,2062,665.25,13.90605036
WBGene00019847,L1 larva Ce,27400,3856,1978.25,13.85062555
WBGene00016806,L1 larva Ce,7558,791,546,13.84249084
WBGene00021629,L1 larva Ce,71000,11662,5131.75,13.83543625
WBGene00020279,L1 larva Ce,7243,1221,524,13.82251908
WBGene00020917,L1 larva Ce,14155,2025,1026.5,13.78957623
WBGene00020237,L2L3_larva,12072,2705,877.25,13.76118552
WBGene00022060,L1 larva Ce,17850,3111,1298.5,13.74663073
WBGene00001899,L2L3_larva,14537,3019,1062,13.68832392
WBGene00011681,L1 larva Ce,65749,12171,4805.5,13.68203101
WBGene00020137,L1 larva Ce,10472,1926,766,13.67101828
WBGene00019318,elongating embryo Ce,28590,7791,2091.5,13.66961511
WBGene00018615,dauer larva Ce,7108,947,520,13.66923077
WBGene00001130,L1 larva Ce,153967,14660,11269,13.66288047
WBGene00016499,L1 larva Ce,5434,722,398.5,13.63613551
WBGene00016454,L1 larva Ce,20263,2434,1489.75,13.60161101
WBGene00004735,L1 larva Ce,35703,3837,2628.25,13.58432417
WBGene00014262,L1 larva Ce,62281,9167,4585.25,13.5829017
WBGene00006586,L1 larva Ce,53077,6556,3917,13.55042124
WBGene00009799,L1 larva Ce,16657,1861,1229.75,13.54502948
WBGene00000990,elongating embryo Ce,15620,3320,1155,13.52380952
WBGene00006705,L1 larva Ce,14778,2899,1092.75,13.52367879
WBGene00004507,L1 larva Ce,30466,4365,2270.75,13.41671254
WBGene00002978,L1 larva Ce,907733,142480,67697.5,13.40866354
WBGene00016343,L1 larva Ce,14261,1834,1064.75,13.3937544
WBGene00012988,L1 larva Ce,39459,6582,2948.5,13.38273698
WBGene00006742,L1 larva Ce,84446,10978,6317.25,13.36752543
WBGene00015387,L1 larva Ce,5363,1172,401.5,13.35740971
WBGene00009957,L1 larva Ce,22459,4749,1684,13.33669834
WBGene00001439,L1 larva Ce,224289,45880,16821.5,13.33347204
WBGene00000092,L1 larva Ce,52592,6738,3945.75,13.32877146
WBGene00011838,elongating embryo Ce,26643,4628,2003.5,13.2982281
WBGene00010236,L1 larva Ce,14894,3089,1120,13.29821429
WBGene00002123,L1 larva Ce,53086,7318,3992.5,13.29643081
WBGene00021756,L1 larva Ce,40266,3994,3029.25,13.29239911
WBGene00006404,L2L3_larva,23067,2692,1741.75,13.24357686
WBGene00000277,L1 larva Ce,460434,96231,34828.75,13.21994042
WBGene00018304,elongating embryo Ce,21092,3887,1595.75,13.21760927
WBGene00000387,elongating embryo Ce,28794,3459,2178.5,13.21735139
WBGene00015303,L1 larva Ce,15684,3357,1188.75,13.19369085
WBGene00008543,elongating embryo Ce,5525,1197,419,13.18615752
WBGene00007486,L1 larva Ce,17909,2138,1361.25,13.15629017
WBGene00008018,L1 larva Ce,18494,4521,1409.75,13.11863806
WBGene00011739,elongating embryo Ce,13335,1383,1019,13.08635918
WBGene00006064,L1 larva Ce,5346,818,409,13.07090465
WBGene00000284,L1 larva Ce,19315,3972,1479,13.05949966
WBGene00004925,L1 larva Ce,8215,1027,629.25,13.05522447
WBGene00007778,L1 larva Ce,5652,676,433.75,13.03054755
WBGene00001116,L1 larva Ce,34143,4159,2621.25,13.02546495
WBGene00007680,L1 larva Ce,10695,1579,822.5,13.00303951
WBGene00015434,L1 larva Ce,7990,1745,616.25,12.96551724
WBGene00006786,L1 larva Ce,131254,17306,10127.75,12.95983807
WBGene00008825,adult Ce,8883,2616,686.25,12.9442623
WBGene00000672,L2L3_larva,10631,2145,821.75,12.93702464
WBGene00001976,elongating embryo Ce,41284,6289,3194.75,12.9224509
WBGene00007389,L1 larva Ce,7914,1817,612.5,12.92081633
WBGene00007800,elongating embryo Ce,6615,1698,512.25,12.9136164
WBGene00000981,L1 larva Ce,18868,2916,1461.25,12.91223268
WBGene00006792,L1 larva Ce,10443,1719,811,12.87669544
WBGene00009113,adult Ce,7656,1174,594.75,12.87263556
WBGene00004773,L1 larva Ce,97884,11611,7609.75,12.86297185
WBGene00014214,L1 larva Ce,11709,2092,911,12.85290889
